observation_date,IPDNBS_19990805,IPDNBS_19990902,IPDNBS_19991112,IPDNBS_20000208,IPDNBS_20000307,IPDNBS_20000504,IPDNBS_20000808,IPDNBS_20001102,IPDNBS_20001206,IPDNBS_20010207,IPDNBS_20010508,IPDNBS_20010807,IPDNBS_20011107,IPDNBS_20020206,IPDNBS_20020507,IPDNBS_20020531,IPDNBS_20020809,IPDNBS_20021107,IPDNBS_20030206,IPDNBS_20030306,IPDNBS_20030501,IPDNBS_20030604,IPDNBS_20030807,IPDNBS_20031106,IPDNBS_20031203,IPDNBS_20040205,IPDNBS_20040506,IPDNBS_20040603,IPDNBS_20040810,IPDNBS_20041104,IPDNBS_20050203,IPDNBS_20050505,IPDNBS_20050809,IPDNBS_20051103,IPDNBS_20051206,IPDNBS_20060202,IPDNBS_20060307,IPDNBS_20060504,IPDNBS_20060601,IPDNBS_20060808,IPDNBS_20060906,IPDNBS_20061102,IPDNBS_20061205,IPDNBS_20070207,IPDNBS_20070306,IPDNBS_20070503,IPDNBS_20070606,IPDNBS_20070807,IPDNBS_20070906,IPDNBS_20071107,IPDNBS_20071205,IPDNBS_20080206,IPDNBS_20080305,IPDNBS_20080507,IPDNBS_20080604,IPDNBS_20080808,IPDNBS_20080904,IPDNBS_20081106,IPDNBS_20081203,IPDNBS_20090205,IPDNBS_20090305,IPDNBS_20090507,IPDNBS_20090604,IPDNBS_20090811,IPDNBS_20090902,IPDNBS_20091105,IPDNBS_20091203,IPDNBS_20100204,IPDNBS_20100304,IPDNBS_20100506,IPDNBS_20100603,IPDNBS_20100810,IPDNBS_20100902,IPDNBS_20101104,IPDNBS_20101201,IPDNBS_20110203,IPDNBS_20110303,IPDNBS_20110505,IPDNBS_20110602,IPDNBS_20110809,IPDNBS_20110901,IPDNBS_20111103,IPDNBS_20111130,IPDNBS_20120202,IPDNBS_20120307,IPDNBS_20120503,IPDNBS_20120606,IPDNBS_20120808,IPDNBS_20120905,IPDNBS_20121101,IPDNBS_20130207,IPDNBS_20130307,IPDNBS_20130502,IPDNBS_20130605,IPDNBS_20130816,IPDNBS_20130905,IPDNBS_20131114,IPDNBS_20131216,IPDNBS_20140206,IPDNBS_20140306,IPDNBS_20140507,IPDNBS_20140604,IPDNBS_20140808,IPDNBS_20140904,IPDNBS_20141106,IPDNBS_20141203,IPDNBS_20150205,IPDNBS_20150305,IPDNBS_20150506,IPDNBS_20150604,IPDNBS_20150811,IPDNBS_20150902,IPDNBS_20151105,IPDNBS_20151202,IPDNBS_20160204,IPDNBS_20160303,IPDNBS_20160504,IPDNBS_20160607,IPDNBS_20160809,IPDNBS_20160901,IPDNBS_20161103,IPDNBS_20161206,IPDNBS_20170202,IPDNBS_20170308,IPDNBS_20170504,IPDNBS_20170605,IPDNBS_20170809,IPDNBS_20170907,IPDNBS_20171102,IPDNBS_20171206,IPDNBS_20180201,IPDNBS_20180503,IPDNBS_20180606,IPDNBS_20180815,IPDNBS_20180906,IPDNBS_20181101,IPDNBS_20181206,IPDNBS_20190206,IPDNBS_20190307,IPDNBS_20190502,IPDNBS_20190606,IPDNBS_20190815,IPDNBS_20190905,IPDNBS_20191106,IPDNBS_20200206,IPDNBS_20200305
2000-10-01,,,,,,,,,,115.0,115.0,114.9,114.9,114.9,114.9,114.9,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.9,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.908,113.964,113.964,113.964,113.964,113.964,113.964,113.964,113.964,91.399,91.399,91.399,91.399,91.399,91.399,91.399,91.399,91.501,91.501,91.501,91.501,91.501,91.501,91.501,91.501,91.501,91.501,91.501,91.501,91.501,91.501,91.501,86.425,86.425,85.834,85.834,85.834,85.834,85.834,85.834,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,85.825,81.836,81.836,81.836,81.836,81.836,81.836,81.836,81.836,81.836,81.836,81.836,81.836,81.836
2001-01-01,,,,,,,,,,,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.627,114.466,114.466,114.466,114.466,114.466,114.466,114.466,114.466,91.802,91.802,91.802,91.802,91.802,91.802,91.802,91.802,91.903,91.903,91.903,91.903,91.903,91.903,91.903,91.903,91.903,91.903,91.903,91.903,91.903,91.903,91.903,86.833,86.833,86.237,86.237,86.237,86.237,86.237,86.237,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,82.219,82.219,82.219,82.219,82.219,82.219,82.219,82.219,82.219,82.219,82.219,82.219,82.219
2001-04-01,,,,,,,,,,,,116.2,116.1,116.1,116.1,116.1,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,116.3,115.5,115.5,115.5,115.4,115.4,115.4,115.4,115.4,115.4,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.406,115.165,115.165,115.165,115.165,115.165,115.165,115.165,115.165,92.362,92.362,92.362,92.362,92.362,92.362,92.362,92.362,92.464,92.464,92.464,92.464,92.464,92.464,92.464,92.464,92.464,92.464,92.464,92.464,92.464,92.464,92.464,87.278,87.278,86.69,86.69,86.69,86.69,86.69,86.69,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,86.679,82.559,82.559,82.559,82.559,82.559,82.559,82.559,82.559,82.559,82.559,82.559,82.559,82.559
2001-07-01,,,,,,,,,,,,,116.6,116.6,116.6,116.6,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.205,115.205,115.205,115.205,115.205,115.205,115.205,115.205,92.394,92.394,92.394,92.394,92.394,92.394,92.394,92.394,92.499,92.499,92.499,92.499,92.499,92.499,92.499,92.499,92.499,92.499,92.499,92.499,92.499,92.499,92.499,87.296,87.296,86.715,86.715,86.715,86.715,86.715,86.715,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,86.701,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67
2001-10-01,,,,,,,,,,,,,,116.4,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.5,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,116.04,115.476,115.476,115.476,115.476,115.476,115.476,115.476,115.476,92.612,92.612,92.612,92.612,92.612,92.612,92.612,92.612,92.721,92.721,92.721,92.721,92.721,92.721,92.721,92.721,92.721,92.721,92.721,92.721,92.721,92.721,92.721,87.506,87.506,86.922,86.922,86.922,86.922,86.922,86.922,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,86.907,82.853,82.853,82.853,82.853,82.853,82.853,82.853,82.853,82.853,82.853,82.853,82.853,82.853
2002-01-01,,,,,,,,,,,,,,,116.2,116.3,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,115.8,115.8,115.8,116.0,116.0,116.0,116.0,116.0,116.0,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,116.036,115.357,115.357,115.357,115.357,115.357,115.357,115.357,115.357,92.516,92.516,92.516,92.516,92.516,92.516,92.516,92.516,92.631,92.631,92.631,92.631,92.631,92.631,92.631,92.631,92.631,92.631,92.631,92.631,92.631,92.631,92.631,87.379,87.379,86.79,86.79,86.79,86.79,86.79,86.79,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,86.783,82.821,82.821,82.821,82.821,82.821,82.821,82.821,82.821,82.821,82.821,82.821,82.821,82.821
2002-04-01,,,,,,,,,,,,,,,,,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.8,116.3,116.3,116.3,116.5,116.5,116.5,116.5,116.6,116.6,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.608,116.016,116.016,116.016,116.016,116.016,116.016,116.016,116.016,93.045,93.045,93.045,93.045,93.045,93.045,93.045,93.045,93.158,93.158,93.158,93.158,93.158,93.158,93.158,93.158,93.158,93.158,93.158,93.158,93.158,93.158,93.158,87.848,87.848,87.256,87.256,87.256,87.256,87.256,87.256,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,87.237,83.193,83.193,83.193,83.193,83.193,83.193,83.193,83.193,83.193,83.193,83.193,83.193,83.193
2002-07-01,,,,,,,,,,,,,,,,,,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.6,116.6,116.6,116.8,116.8,116.8,116.8,116.9,116.9,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.874,116.32,116.32,116.32,116.32,116.32,116.32,116.32,116.32,93.288,93.288,93.288,93.288,93.288,93.288,93.288,93.288,93.393,93.393,93.393,93.393,93.393,93.393,93.393,93.393,93.393,93.393,93.393,93.393,93.393,93.393,93.393,88.105,88.105,87.513,87.513,87.513,87.513,87.513,87.513,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,87.492,83.386,83.386,83.386,83.386,83.386,83.386,83.386,83.386,83.386,83.386,83.386,83.386,83.386
2002-10-01,,,,,,,,,,,,,,,,,,,117.3,117.2,117.3,117.3,117.3,117.3,117.3,117.1,117.1,117.1,117.2,117.2,117.2,117.2,117.3,117.3,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,117.328,116.747,116.747,116.747,116.747,116.747,116.747,116.747,116.747,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.719,93.719,93.719,93.719,93.719,93.719,93.719,93.719,93.719,93.719,93.719,93.719,93.719,93.719,93.719,88.433,88.433,87.839,87.839,87.839,87.839,87.839,87.839,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,87.811,83.691,83.691,83.691,83.691,83.691,83.691,83.691,83.691,83.691,83.691,83.691,83.691,83.691
2003-01-01,,,,,,,,,,,,,,,,,,,,,117.8,117.7,117.7,117.7,117.7,117.5,117.5,117.5,117.7,117.7,117.7,117.7,117.9,117.9,117.886,117.886,117.886,117.886,117.886,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.899,117.242,117.242,117.242,117.242,117.242,117.242,117.242,117.242,94.027,94.027,94.027,94.027,94.027,94.027,94.027,94.027,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,88.359,88.359,88.205,88.205,88.205,88.205,88.205,88.205,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,88.176,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
2003-04-01,,,,,,,,,,,,,,,,,,,,,,,117.9,117.9,117.9,117.7,117.7,117.7,117.8,117.8,117.8,117.8,118.0,118.0,118.016,118.016,118.016,118.016,118.016,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,118.011,117.354,117.354,117.354,117.354,117.354,117.354,117.354,117.354,94.118,94.118,94.118,94.118,94.118,94.118,94.118,94.118,94.171,94.171,94.171,94.171,94.171,94.171,94.171,94.171,94.171,94.171,94.171,94.171,94.171,94.171,94.171,88.116,88.116,88.302,88.302,88.302,88.302,88.302,88.302,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,88.292,84.074,84.074,84.074,84.074,84.074,84.074,84.074,84.074,84.074,84.074,84.074,84.074,84.074
2003-07-01,,,,,,,,,,,,,,,,,,,,,,,,118.4,118.3,118.1,118.1,118.1,118.0,118.0,118.0,118.0,118.3,118.3,118.315,118.315,118.315,118.315,118.315,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,118.394,117.814,117.814,117.814,117.814,117.814,117.814,117.814,117.814,94.487,94.487,94.487,94.487,94.487,94.487,94.487,94.487,94.531,94.531,94.531,94.531,94.531,94.531,94.531,94.531,94.531,94.531,94.531,94.531,94.531,94.531,94.531,88.236,88.236,88.619,88.619,88.619,88.619,88.619,88.619,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,88.602,84.285,84.285,84.285,84.285,84.285,84.285,84.285,84.285,84.285,84.285,84.285,84.285,84.285
2003-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,118.2,118.2,118.2,118.1,118.1,118.1,118.1,118.6,118.6,118.556,118.556,118.556,118.556,118.556,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.727,118.098,118.098,118.098,118.098,118.098,118.098,118.098,118.098,94.715,94.715,94.715,94.715,94.715,94.715,94.715,94.715,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74,88.332,88.332,88.754,88.754,88.754,88.754,88.754,88.754,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,88.711,84.52,84.52,84.52,84.52,84.52,84.52,84.52,84.52,84.52,84.52,84.52,84.52,84.52
2004-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,118.8,118.9,118.7,118.7,118.7,118.7,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.783,119.783,119.783,119.783,119.783,119.783,119.783,119.783,119.733,119.733,119.733,119.733,119.733,119.733,119.733,119.733,119.733,119.733,119.733,119.733,119.733,119.733,119.733,119.733,119.059,119.059,119.059,119.059,119.059,119.059,119.059,119.059,95.485,95.485,95.485,95.485,95.485,95.485,95.485,95.485,95.507,95.507,95.507,95.507,95.507,95.507,95.507,95.507,95.507,95.507,95.507,95.507,95.507,95.507,95.507,89.12,89.12,89.42,89.42,89.42,89.42,89.42,89.42,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,89.391,85.355,85.355,85.355,85.355,85.355,85.355,85.355,85.355,85.355,85.355,85.355,85.355,85.355
2004-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5,119.6,119.6,119.6,120.6,120.6,120.551,120.551,120.551,120.551,120.551,120.688,120.688,120.688,120.688,120.688,120.688,120.688,120.688,120.625,120.625,120.625,120.625,120.625,120.625,120.625,120.625,120.625,120.625,120.625,120.625,120.625,120.625,120.625,120.625,119.894,119.894,119.894,119.894,119.894,119.894,119.894,119.894,96.154,96.154,96.154,96.154,96.154,96.154,96.154,96.154,96.174,96.174,96.174,96.174,96.174,96.174,96.174,96.174,96.174,96.174,96.174,96.174,96.174,96.174,96.174,89.706,89.706,89.926,89.926,89.926,89.926,89.926,89.926,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,89.944,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816
2004-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,120.1,120.1,121.0,121.0,120.988,120.988,120.988,120.988,120.988,121.402,121.402,121.402,121.402,121.402,121.402,121.402,121.402,121.357,121.357,121.357,121.357,121.357,121.357,121.357,121.357,121.357,121.357,121.357,121.357,121.357,121.357,121.357,121.357,120.873,120.873,120.873,120.873,120.873,120.873,120.873,120.873,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.963,96.963,96.963,96.963,96.963,96.963,96.963,96.963,96.963,96.963,96.963,96.963,96.963,96.963,96.963,90.393,90.393,90.569,90.569,90.569,90.569,90.569,90.569,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,90.555,86.401,86.401,86.401,86.401,86.401,86.401,86.401,86.401,86.401,86.401,86.401,86.401,86.401
2004-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.7,120.8,121.8,121.8,121.762,121.762,121.762,121.762,121.762,122.502,122.502,122.502,122.502,122.502,122.502,122.502,122.502,122.491,122.491,122.491,122.491,122.491,122.491,122.491,122.491,122.491,122.491,122.491,122.491,122.491,122.491,122.491,122.491,121.929,121.929,121.929,121.929,121.929,121.929,121.929,121.929,97.787,97.787,97.787,97.787,97.787,97.787,97.787,97.787,97.803,97.803,97.803,97.803,97.803,97.803,97.803,97.803,97.803,97.803,97.803,97.803,97.803,97.803,97.803,91.206,91.206,91.375,91.375,91.375,91.375,91.375,91.375,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,91.336,87.192,87.192,87.192,87.192,87.192,87.192,87.192,87.192,87.192,87.192,87.192,87.192,87.192
2005-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.7,122.7,122.7,122.668,122.668,122.668,122.668,122.668,123.507,123.507,123.507,123.507,123.507,123.507,123.507,123.507,123.639,123.639,123.639,123.639,123.639,123.639,123.639,123.639,123.659,123.659,123.659,123.659,123.659,123.659,123.659,123.659,123.03,123.03,123.03,123.03,123.03,123.03,123.03,123.03,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.683,98.683,98.683,98.683,98.683,98.683,98.683,98.683,98.683,98.683,98.683,98.683,98.683,98.683,98.683,91.984,91.984,92.188,92.188,92.188,92.188,92.188,92.188,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,92.175,87.924,87.924,87.924,87.924,87.924,87.924,87.924,87.924,87.924,87.924,87.924,87.924,87.924
2005-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.4,123.5,123.474,123.474,123.474,123.474,123.474,124.279,124.279,124.279,124.279,124.279,124.279,124.279,124.279,124.457,124.457,124.457,124.457,124.457,124.457,124.457,124.457,124.323,124.323,124.323,124.323,124.323,124.323,124.323,124.323,123.919,123.919,123.919,123.919,123.919,123.919,123.919,123.919,99.383,99.383,99.383,99.383,99.383,99.383,99.383,99.383,99.382,99.382,99.382,99.382,99.382,99.382,99.382,99.382,99.382,99.382,99.382,99.382,99.382,99.382,99.382,92.647,92.647,92.857,92.857,92.857,92.857,92.857,92.857,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,92.882,88.609,88.609,88.609,88.609,88.609,88.609,88.609,88.609,88.609,88.609,88.609,88.609,88.609
2005-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5,124.419,124.532,124.532,124.532,124.532,125.349,125.349,125.349,125.349,125.349,125.349,125.349,125.349,125.614,125.614,125.614,125.614,125.614,125.614,125.614,125.614,125.637,125.637,125.637,125.637,125.637,125.637,125.637,125.637,125.332,125.332,125.332,125.332,125.332,125.332,125.332,125.332,100.516,100.516,100.516,100.516,100.516,100.516,100.516,100.516,100.512,100.512,100.512,100.512,100.512,100.512,100.512,100.512,100.512,100.512,100.512,100.512,100.512,100.512,100.512,93.634,93.634,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,93.834,89.494,89.494,89.494,89.494,89.494,89.494,89.494,89.494,89.494,89.494,89.494,89.494,89.494
2005-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.521,125.585,125.636,125.636,126.366,126.366,126.366,126.366,126.366,126.366,126.366,126.366,126.769,126.769,126.769,126.769,126.769,126.769,126.769,126.769,126.926,126.926,126.926,126.926,126.926,126.926,126.926,126.926,126.435,126.435,126.435,126.435,126.435,126.435,126.435,126.435,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.391,101.391,101.391,101.391,101.391,101.391,101.391,101.391,101.391,101.391,101.391,101.391,101.391,101.391,101.391,94.418,94.418,94.58,94.58,94.58,94.58,94.58,94.58,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,94.552,90.234,90.234,90.234,90.234,90.234,90.234,90.234,90.234,90.234,90.234,90.234,90.234,90.234
2006-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.512,126.535,127.265,127.265,127.265,127.265,127.265,127.265,127.265,127.265,127.705,127.705,127.705,127.705,127.705,127.705,127.705,127.705,127.907,127.907,127.907,127.907,127.907,127.907,127.907,127.907,127.131,127.131,127.131,127.131,127.131,127.131,127.131,127.131,101.959,101.959,101.959,101.959,101.959,101.959,101.959,101.959,101.939,101.939,101.939,101.939,101.939,101.939,101.939,101.939,101.939,101.939,101.939,101.939,101.939,101.939,101.939,95.041,95.041,95.145,95.145,95.145,95.145,95.145,95.145,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,95.138,90.783,90.783,90.783,90.783,90.783,90.783,90.783,90.783,90.783,90.783,90.783,90.783,90.783
2006-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.332,128.346,128.328,128.328,128.328,128.328,128.328,128.328,128.875,128.875,128.875,128.875,128.875,128.875,128.875,128.875,128.825,128.825,128.825,128.825,128.825,128.825,128.825,128.825,128.257,128.257,128.257,128.257,128.257,128.257,128.257,128.257,102.862,102.862,102.862,102.862,102.862,102.862,102.862,102.862,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,95.914,95.914,95.954,95.954,95.954,95.954,95.954,95.954,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,95.944,91.524,91.524,91.524,91.524,91.524,91.524,91.524,91.524,91.524,91.524,91.524,91.524,91.524
