observation_date,DSERRG3Q086SBEA_20130228,DSERRG3Q086SBEA_20130328,DSERRG3Q086SBEA_20130426,DSERRG3Q086SBEA_20130530,DSERRG3Q086SBEA_20130626,DSERRG3Q086SBEA_20130731,DSERRG3Q086SBEA_20140110,DSERRG3Q086SBEA_20140130,DSERRG3Q086SBEA_20140228,DSERRG3Q086SBEA_20140327,DSERRG3Q086SBEA_20140430,DSERRG3Q086SBEA_20140529,DSERRG3Q086SBEA_20140625,DSERRG3Q086SBEA_20140730,DSERRG3Q086SBEA_20140828,DSERRG3Q086SBEA_20140926,DSERRG3Q086SBEA_20141030,DSERRG3Q086SBEA_20141125,DSERRG3Q086SBEA_20141223,DSERRG3Q086SBEA_20150130,DSERRG3Q086SBEA_20150227,DSERRG3Q086SBEA_20150327,DSERRG3Q086SBEA_20150429,DSERRG3Q086SBEA_20150529,DSERRG3Q086SBEA_20150624,DSERRG3Q086SBEA_20150730,DSERRG3Q086SBEA_20150827,DSERRG3Q086SBEA_20150925,DSERRG3Q086SBEA_20151029,DSERRG3Q086SBEA_20151124,DSERRG3Q086SBEA_20151222,DSERRG3Q086SBEA_20160129,DSERRG3Q086SBEA_20160226,DSERRG3Q086SBEA_20160325,DSERRG3Q086SBEA_20160428,DSERRG3Q086SBEA_20160527,DSERRG3Q086SBEA_20160628,DSERRG3Q086SBEA_20160729,DSERRG3Q086SBEA_20160826,DSERRG3Q086SBEA_20160929,DSERRG3Q086SBEA_20161028,DSERRG3Q086SBEA_20161129,DSERRG3Q086SBEA_20161222,DSERRG3Q086SBEA_20170127,DSERRG3Q086SBEA_20170228,DSERRG3Q086SBEA_20170330,DSERRG3Q086SBEA_20170428,DSERRG3Q086SBEA_20170526,DSERRG3Q086SBEA_20170629,DSERRG3Q086SBEA_20170728,DSERRG3Q086SBEA_20170830,DSERRG3Q086SBEA_20170928,DSERRG3Q086SBEA_20171027,DSERRG3Q086SBEA_20171129,DSERRG3Q086SBEA_20171221,DSERRG3Q086SBEA_20180126,DSERRG3Q086SBEA_20180228,DSERRG3Q086SBEA_20180328,DSERRG3Q086SBEA_20180427,DSERRG3Q086SBEA_20180530,DSERRG3Q086SBEA_20180628,DSERRG3Q086SBEA_20180727,DSERRG3Q086SBEA_20180829,DSERRG3Q086SBEA_20180927,DSERRG3Q086SBEA_20181026,DSERRG3Q086SBEA_20181128,DSERRG3Q086SBEA_20181221,DSERRG3Q086SBEA_20190228,DSERRG3Q086SBEA_20190328,DSERRG3Q086SBEA_20190426,DSERRG3Q086SBEA_20190530,DSERRG3Q086SBEA_20190627,DSERRG3Q086SBEA_20190726,DSERRG3Q086SBEA_20190829,DSERRG3Q086SBEA_20190926,DSERRG3Q086SBEA_20191030,DSERRG3Q086SBEA_20191127,DSERRG3Q086SBEA_20191220,DSERRG3Q086SBEA_20200130,DSERRG3Q086SBEA_20200227,DSERRG3Q086SBEA_20200326
1969-04-01,17.207,17.207,17.207,17.207,17.207,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976,14.976
1969-07-01,17.437,17.437,17.437,17.437,17.437,16.213,16.213,16.213,16.213,16.213,16.213,16.213,16.213,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,16.214,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174,15.174
1969-10-01,17.679,17.679,17.679,17.679,17.679,16.438,16.438,16.438,16.438,16.438,16.438,16.438,16.438,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,16.439,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384
1970-01-01,17.918,17.918,17.918,17.918,17.918,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,16.661,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592,15.592
1970-04-01,18.167,18.167,18.167,18.167,18.167,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,16.893,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81
1970-07-01,18.393,18.393,18.393,18.393,18.393,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,17.103,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006,16.006
1970-10-01,18.664,18.664,18.664,18.664,18.664,17.355,17.355,17.355,17.355,17.355,17.355,17.355,17.355,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,17.356,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242,16.242
1971-01-01,18.916,18.916,18.916,18.916,18.916,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,17.59,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461,16.461
1971-04-01,19.166,19.166,19.166,19.166,19.166,17.822,17.822,17.822,17.822,17.822,17.822,17.822,17.822,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,17.823,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679,16.679
1971-07-01,19.435,19.435,19.435,19.435,19.435,18.072,18.072,18.072,18.072,18.072,18.072,18.072,18.072,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,18.073,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913,16.913
1971-10-01,19.618,19.618,19.618,19.618,19.618,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,18.243,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072,17.072
1972-01-01,19.833,19.833,19.833,19.833,19.833,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,18.443,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258
1972-04-01,19.997,19.997,19.997,19.997,19.997,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,18.596,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4
1972-07-01,20.194,20.194,20.194,20.194,20.194,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,18.779,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571,17.571
1972-10-01,20.383,20.383,20.383,20.383,20.383,18.954,18.954,18.954,18.954,18.954,18.954,18.954,18.954,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,18.955,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735,17.735
1973-01-01,20.553,20.553,20.553,20.553,20.553,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,19.114,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883,17.883
1973-04-01,20.877,20.877,20.877,20.877,20.877,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,19.412,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161,18.161
1973-07-01,21.24,21.24,21.24,21.24,21.24,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477,18.477
1973-10-01,21.639,21.639,21.639,21.639,21.639,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,20.121,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824,18.824
1974-01-01,22.084,22.084,22.084,22.084,22.084,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,20.535,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211,19.211
1974-04-01,22.607,22.607,22.607,22.607,22.607,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665,19.665
1974-07-01,23.132,23.132,23.132,23.132,23.132,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12
1974-10-01,23.642,23.642,23.642,23.642,23.642,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562,20.562
1975-01-01,24.181,24.181,24.181,24.181,24.181,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,22.484,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029,21.029
1975-04-01,24.583,24.583,24.583,24.583,24.583,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377,21.377
1975-07-01,25.039,25.039,25.039,25.039,25.039,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,23.281,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772,21.772
1975-10-01,25.533,25.533,25.533,25.533,25.533,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202
1976-01-01,25.956,25.956,25.956,25.956,25.956,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,24.134,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57
1976-04-01,26.292,26.292,26.292,26.292,26.292,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,24.446,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862,22.862
1976-07-01,26.758,26.758,26.758,26.758,26.758,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,24.879,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269
1976-10-01,27.218,27.218,27.218,27.218,27.218,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,25.306,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671,23.671
1977-01-01,27.756,27.756,27.756,27.756,27.756,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,25.807,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146,24.146
1977-04-01,28.305,28.305,28.305,28.305,28.305,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,26.318,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623,24.623
1977-07-01,28.852,28.852,28.852,28.852,28.852,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,26.826,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096,25.096
1977-10-01,29.318,29.318,29.318,29.318,29.318,27.259,27.259,27.259,27.259,27.259,27.259,27.259,27.259,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,27.26,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497,25.497
1978-01-01,29.884,29.884,29.884,29.884,29.884,27.785,27.785,27.785,27.785,27.785,27.785,27.785,27.785,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,27.786,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977,25.977
1978-04-01,30.484,30.484,30.484,30.484,30.484,28.344,28.344,28.344,28.344,28.344,28.344,28.344,28.344,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,28.345,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496,26.496
