observation_date,TOTLQ_20150619,TOTLQ_20150717,TOTLQ_20150821,TOTLQ_20150918,TOTLQ_20151016,TOTLQ_20151120,TOTLQ_20151218,TOTLQ_20160122,TOTLQ_20160219,TOTLQ_20160318,TOTLQ_20160415,TOTLQ_20160520,TOTLQ_20160617,TOTLQ_20160722,TOTLQ_20160819,TOTLQ_20160916,TOTLQ_20161021,TOTLQ_20161118,TOTLQ_20161216,TOTLQ_20170120,TOTLQ_20170217,TOTLQ_20170324,TOTLQ_20170421,TOTLQ_20170519,TOTLQ_20170619,TOTLQ_20170721,TOTLQ_20170818,TOTLQ_20170915,TOTLQ_20171024,TOTLQ_20171117,TOTLQ_20171222,TOTLQ_20180119,TOTLQ_20180216,TOTLQ_20180323,TOTLQ_20180420,TOTLQ_20180518,TOTLQ_20180615,TOTLQ_20180720,TOTLQ_20180824,TOTLQ_20180921,TOTLQ_20181019,TOTLQ_20181116,TOTLQ_20181221,TOTLQ_20190118,TOTLQ_20190307,TOTLQ_20190606,TOTLQ_20190815,TOTLQ_20190905,TOTLQ_20191106,TOTLQ_20191115,TOTLQ_20191210,TOTLQ_20200221,TOTLQ_20200417,TOTLQ_20200522,TOTLQ_20200619,TOTLQ_20200717,TOTLQ_20200821,TOTLQ_20200918,TOTLQ_20201016
1977-07-01,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.688,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.915,147.998,147.998,147.998,147.998,147.998,147.998,147.998,147.998,147.998,147.998,147.998,147.998,147.998,147.998
1977-10-01,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.302,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.451,149.541,149.541,149.541,149.541,149.541,149.541,149.541,149.541,149.541,149.541,149.541,149.541,149.541,149.541
1978-01-01,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.736,149.979,149.979,149.979,149.979,149.979,149.979,149.979,149.979,149.979,149.979,149.979,149.979,149.979,149.979,149.979,149.979,149.979,150.062,150.062,150.062,150.062,150.062,150.062,150.062,150.062,150.062,150.062,150.062,150.062,150.062,150.062
1978-04-01,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,154.016,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.741,153.829,153.829,153.829,153.829,153.829,153.829,153.829,153.829,153.829,153.829,153.829,153.829,153.829,153.829
1978-07-01,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.008,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.338,155.429,155.429,155.429,155.429,155.429,155.429,155.429,155.429,155.429,155.429,155.429,155.429,155.429,155.429
1978-10-01,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.859,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.708,156.801,156.801,156.801,156.801,156.801,156.801,156.801,156.801,156.801,156.801,156.801,156.801,156.801,156.801
1979-01-01,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.35,157.645,157.645,157.645,157.645,157.645,157.645,157.645,157.645,157.645,157.645,157.645,157.645,157.645,157.645,157.645,157.645,157.739,157.739,157.739,157.739,157.739,157.739,157.739,157.739,157.739,157.739,157.739,157.739,157.739,157.739,157.739
1979-04-01,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,157.336,158.169,158.169,158.169,158.169,158.169,158.169,158.169,158.169,158.169,158.169,158.169,158.169,158.169,158.169,158.169,158.169,158.137,158.137,158.137,158.137,158.137,158.137,158.137,158.137,158.137,158.137,158.137,158.137,158.137,158.137,158.137
1979-07-01,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.205,159.378,159.378,159.378,159.378,159.378,159.378,159.378,159.378,159.378,159.378,159.378,159.378,159.378,159.378,159.378,159.378,159.458,159.458,159.458,159.458,159.458,159.458,159.458,159.458,159.458,159.458,159.458,159.458,159.458,159.458,159.458
1979-10-01,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.496,159.673,159.673,159.673,159.673,159.673,159.673,159.673,159.673,159.673,159.673,159.673,159.673,159.673,159.673,159.673,159.673,159.773,159.773,159.773,159.773,159.773,159.773,159.773,159.773,159.773,159.773,159.773,159.773,159.773,159.773,159.773
1980-01-01,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.433,159.62,159.62,159.62,159.62,159.62,159.62,159.62,159.62,159.62,159.62,159.62,159.62,159.62,159.62,159.62,159.62,159.703,159.703,159.703,159.703,159.703,159.703,159.703,159.703,159.703,159.703,159.703,159.703,159.703,159.703,159.703
1980-04-01,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.654,157.947,157.947,157.947,157.947,157.947,157.947,157.947,157.947,157.947,157.947,157.947,157.947,157.947,157.947,157.947,157.947,157.91,157.91,157.91,157.91,157.91,157.91,157.91,157.91,157.91,157.91,157.91,157.91,157.91,157.91,157.91
1980-07-01,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.823,156.978,156.978,156.978,156.978,156.978,156.978,156.978,156.978,156.978,156.978,156.978,156.978,156.978,156.978,156.978,156.978,156.932,156.932,156.932,156.932,156.932,156.932,156.932,156.932,156.932,156.932,156.932,156.932,156.932,156.932,156.932
1980-10-01,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.377,158.581,158.581,158.581,158.581,158.581,158.581,158.581,158.581,158.581,158.581,158.581,158.581,158.581,158.581,158.581,158.581,158.694,158.694,158.694,158.694,158.694,158.694,158.694,158.694,158.694,158.694,158.694,158.694,158.694,158.694,158.694
1981-01-01,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,158.959,159.158,159.158,159.158,159.158,159.158,159.158,159.158,159.158,159.158,159.158,159.158,159.158,159.158,159.158,159.158,159.158,159.293,159.293,159.293,159.293,159.293,159.293,159.293,159.293,159.293,159.293,159.293,159.293,159.293,159.293,159.293
1981-04-01,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,158.591,159.311,159.311,159.311,159.311,159.311,159.311,159.311,159.311,159.311,159.311,159.311,159.311,159.311,159.311,159.311,159.311,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504
1981-07-01,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,157.934,159.232,159.232,159.232,159.232,159.232,159.232,159.232,159.232,159.232,159.232,159.232,159.232,159.232,159.232,159.232,159.232,159.359,159.359,159.359,159.359,159.359,159.359,159.359,159.359,159.359,159.359,159.359,159.359,159.359,159.359,159.359
1981-10-01,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.512,158.669,158.669,158.669,158.669,158.669,158.669,158.669,158.669,158.669,158.669,158.669,158.669,158.669,158.669,158.669,158.669,158.711,158.711,158.711,158.711,158.711,158.711,158.711,158.711,158.711,158.711,158.711,158.711,158.711,158.711,158.711
1982-01-01,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.158,156.304,156.304,156.304,156.304,156.304,156.304,156.304,156.304,156.304,156.304,156.304,156.304,156.304,156.304,156.304,156.304,156.205,156.205,156.205,156.205,156.205,156.205,156.205,156.205,156.205,156.205,156.205,156.205,156.205,156.205,156.205
1982-04-01,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.786,156.897,156.897,156.897,156.897,156.897,156.897,156.897,156.897,156.897,156.897,156.897,156.897,156.897,156.897,156.897,156.897,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91
1982-07-01,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.59,155.771,155.771,155.771,155.771,155.771,155.771,155.771,155.771,155.771,155.771,155.771,155.771,155.771,155.771,155.771,155.771,155.761,155.761,155.761,155.761,155.761,155.761,155.761,155.761,155.761,155.761,155.761,155.761,155.761,155.761,155.761
1982-10-01,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.52,154.771,154.771,154.771,154.771,154.771,154.771,154.771,154.771,154.771,154.771,154.771,154.771,154.771,154.771,154.771,154.771,154.712,154.712,154.712,154.712,154.712,154.712,154.712,154.712,154.712,154.712,154.712,154.712,154.712,154.712,154.712
1983-01-01,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.456,155.588,155.588,155.588,155.588,155.588,155.588,155.588,155.588,155.588,155.588,155.588,155.588,155.588,155.588,155.588,155.588,155.58,155.58,155.58,155.58,155.58,155.58,155.58,155.58,155.58,155.58,155.58,155.58,155.58,155.58,155.58
1983-04-01,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,157.134,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.89,156.956,156.956,156.956,156.956,156.956,156.956,156.956,156.956,156.956,156.956,156.956,156.956,156.956,156.956,156.956
1983-07-01,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.224,159.464,159.464,159.464,159.464,159.464,159.464,159.464,159.464,159.464,159.464,159.464,159.464,159.464,159.464,159.464,159.464,159.594,159.594,159.594,159.594,159.594,159.594,159.594,159.594,159.594,159.594,159.594,159.594,159.594,159.594,159.594
1983-10-01,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.488,161.777,161.777,161.777,161.777,161.777,161.777,161.777,161.777,161.777,161.777,161.777,161.777,161.777,161.777,161.777,161.777,161.918,161.918,161.918,161.918,161.918,161.918,161.918,161.918,161.918,161.918,161.918,161.918,161.918,161.918,161.918
1984-01-01,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.243,164.357,164.357,164.357,164.357,164.357,164.357,164.357,164.357,164.357,164.357,164.357,164.357,164.357,164.357,164.357,164.357,164.509,164.509,164.509,164.509,164.509,164.509,164.509,164.509,164.509,164.509,164.509,164.509,164.509,164.509,164.509
1984-04-01,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.672,166.358,166.358,166.358,166.358,166.358,166.358,166.358,166.358,166.358,166.358,166.358,166.358,166.358,166.358,166.358,166.358,166.474,166.474,166.474,166.474,166.474,166.474,166.474,166.474,166.474,166.474,166.474,166.474,166.474,166.474,166.474
1984-07-01,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.602,167.625,167.625,167.625,167.625,167.625,167.625,167.625,167.625,167.625,167.625,167.625,167.625,167.625,167.625,167.625,167.625,167.691,167.691,167.691,167.691,167.691,167.691,167.691,167.691,167.691,167.691,167.691,167.691,167.691,167.691,167.691
1984-10-01,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.758,168.934,168.934,168.934,168.934,168.934,168.934,168.934,168.934,168.934,168.934,168.934,168.934,168.934,168.934,168.934,168.934,168.969,168.969,168.969,168.969,168.969,168.969,168.969,168.969,168.969,168.969,168.969,168.969,168.969,168.969,168.969
1985-01-01,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.564,169.748,169.748,169.748,169.748,169.748,169.748,169.748,169.748,169.748,169.748,169.748,169.748,169.748,169.748,169.748,169.748,169.751,169.751,169.751,169.751,169.751,169.751,169.751,169.751,169.751,169.751,169.751,169.751,169.751,169.751,169.751
1985-04-01,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.018,171.157,171.157,171.157,171.157,171.157,171.157,171.157,171.157,171.157,171.157,171.157,171.157,171.157,171.157,171.157,171.157,171.196,171.196,171.196,171.196,171.196,171.196,171.196,171.196,171.196,171.196,171.196,171.196,171.196,171.196,171.196
1985-07-01,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.838,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,172.031,172.031,172.031,172.031,172.031,172.031,172.031,172.031,172.031,172.031,172.031,172.031,172.031,172.031,172.031
1985-10-01,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.771,172.882,172.882,172.882,172.882,172.882,172.882,172.882,172.882,172.882,172.882,172.882,172.882,172.882,172.882,172.882,172.882,172.981,172.981,172.981,172.981,172.981,172.981,172.981,172.981,172.981,172.981,172.981,172.981,172.981,172.981,172.981
1986-01-01,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.621,172.785,172.785,172.785,172.785,172.785,172.785,172.785,172.785,172.785,172.785,172.785,172.785,172.785,172.785,172.785,172.785,172.858,172.858,172.858,172.858,172.858,172.858,172.858,172.858,172.858,172.858,172.858,172.858,172.858,172.858,172.858
1986-04-01,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,173.224,172.815,172.815,172.815,172.815,172.815,172.815,172.815,172.815,172.815,172.815,172.815,172.815,172.815,172.815,172.815,172.815,172.843,172.843,172.843,172.843,172.843,172.843,172.843,172.843,172.843,172.843,172.843,172.843,172.843,172.843,172.843
1986-07-01,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.093,173.362,173.362,173.362,173.362,173.362,173.362,173.362,173.362,173.362,173.362,173.362,173.362,173.362,173.362,173.362,173.362,173.39,173.39,173.39,173.39,173.39,173.39,173.39,173.39,173.39,173.39,173.39,173.39,173.39,173.39,173.39
1986-10-01,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.423,174.516,174.516,174.516,174.516,174.516,174.516,174.516,174.516,174.516,174.516,174.516,174.516,174.516,174.516,174.516,174.516,174.534,174.534,174.534,174.534,174.534,174.534,174.534,174.534,174.534,174.534,174.534,174.534,174.534,174.534,174.534
1987-01-01,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.439,176.509,176.509,176.509,176.509,176.509,176.509,176.509,176.509,176.509,176.509,176.509,176.509,176.509,176.509,176.509,176.509,176.596,176.596,176.596,176.596,176.596,176.596,176.596,176.596,176.596,176.596,176.596,176.596,176.596,176.596,176.596
1987-04-01,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.256,177.994,177.994,177.994,177.994,177.994,177.994,177.994,177.994,177.994,177.994,177.994,177.994,177.994,177.994,177.994,177.994,178.048,178.048,178.048,178.048,178.048,178.048,178.048,178.048,178.048,178.048,178.048,178.048,178.048,178.048,178.048
1987-07-01,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,178.131,179.242,179.242,179.242,179.242,179.242,179.242,179.242,179.242,179.242,179.242,179.242,179.242,179.242,179.242,179.242,179.242,179.284,179.284,179.284,179.284,179.284,179.284,179.284,179.284,179.284,179.284,179.284,179.284,179.284,179.284,179.284
1987-10-01,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.708,180.812,180.812,180.812,180.812,180.812,180.812,180.812,180.812,180.812,180.812,180.812,180.812,180.812,180.812,180.812,180.812,180.88,180.88,180.88,180.88,180.88,180.88,180.88,180.88,180.88,180.88,180.88,180.88,180.88,180.88,180.88
1988-01-01,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.313,181.407,181.407,181.407,181.407,181.407,181.407,181.407,181.407,181.407,181.407,181.407,181.407,181.407,181.407,181.407,181.407,181.488,181.488,181.488,181.488,181.488,181.488,181.488,181.488,181.488,181.488,181.488,181.488,181.488,181.488,181.488
1988-04-01,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.352,183.166,183.166,183.166,183.166,183.166,183.166,183.166,183.166,183.166,183.166,183.166,183.166,183.166,183.166,183.166,183.166,183.236,183.236,183.236,183.236,183.236,183.236,183.236,183.236,183.236,183.236,183.236,183.236,183.236,183.236,183.236
1988-07-01,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.22,184.33,184.33,184.33,184.33,184.33,184.33,184.33,184.33,184.33,184.33,184.33,184.33,184.33,184.33,184.33,184.33,184.369,184.369,184.369,184.369,184.369,184.369,184.369,184.369,184.369,184.369,184.369,184.369,184.369,184.369,184.369
1988-10-01,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.087,186.212,186.212,186.212,186.212,186.212,186.212,186.212,186.212,186.212,186.212,186.212,186.212,186.212,186.212,186.212,186.212,186.275,186.275,186.275,186.275,186.275,186.275,186.275,186.275,186.275,186.275,186.275,186.275,186.275,186.275,186.275
1989-01-01,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.975,187.994,187.994,187.994,187.994,187.994,187.994,187.994,188.179,188.179,188.179,188.179,188.179,188.179,188.179,188.179,188.179,188.179,188.179,188.179,188.179,188.179,188.179,188.179,188.28,188.28,188.28,188.28,188.28,188.28,188.28,188.28,188.28,188.28,188.28,188.28,188.28,188.28,188.28
1989-04-01,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.433,189.451,189.451,189.451,189.451,189.451,189.451,189.451,189.215,189.215,189.215,189.215,189.215,189.215,189.215,189.215,189.215,189.215,189.215,189.215,189.215,189.215,189.215,189.215,189.28,189.28,189.28,189.28,189.28,189.28,189.28,189.28,189.28,189.28,189.28,189.28,189.28,189.28,189.28
1989-07-01,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.513,189.554,189.554,189.554,189.554,189.554,189.554,189.554,189.554,189.554,189.554,189.554,189.554,189.554,189.554,189.554,189.554,189.59,189.59,189.59,189.59,189.59,189.59,189.59,189.59,189.59,189.59,189.59,189.59,189.59,189.59,189.59
1989-10-01,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.937,190.905,190.905,190.905,190.905,190.905,190.905,190.905,190.351,190.351,190.351,190.351,190.351,190.351,190.351,190.351,190.351,190.351,190.351,190.351,190.351,190.351,190.351,190.351,190.328,190.328,190.328,190.328,190.328,190.328,190.328,190.328,190.328,190.328,190.328,190.328,190.328,190.328,190.328
1990-01-01,190.833,190.833,190.833,190.833,190.833,190.833,190.833,190.833,190.826,190.826,190.826,190.826,190.826,190.826,190.826,190.826,190.826,190.826,190.826,190.826,190.824,190.533,190.533,190.535,190.535,190.535,190.535,190.535,190.582,190.582,190.582,190.582,190.581,190.581,190.581,190.581,190.581,190.581,190.581,190.581,190.581,190.581,190.581,190.581,190.623,190.623,190.623,190.623,190.623,190.623,190.623,190.615,190.615,190.615,190.615,190.615,190.615,190.615,190.615
1990-04-01,190.052,190.052,190.052,190.052,190.052,190.052,190.052,190.052,190.046,190.046,190.046,190.046,190.046,190.046,190.046,190.046,190.046,190.046,190.046,190.046,190.042,189.962,189.962,189.963,189.963,189.963,189.963,189.963,190.899,190.899,190.899,190.899,190.901,190.901,190.901,190.901,190.901,190.901,190.901,190.901,190.901,190.901,190.901,190.901,190.892,190.892,190.892,190.892,190.892,190.892,190.892,190.891,190.891,190.891,190.891,190.891,190.891,190.891,190.891
1990-07-01,190.531,190.531,190.531,190.531,190.531,190.531,190.531,190.531,190.538,190.538,190.538,190.538,190.538,190.538,190.538,190.538,190.538,190.538,190.538,190.538,190.533,190.623,190.623,190.625,190.625,190.625,190.625,190.625,190.682,190.682,190.682,190.682,190.677,190.677,190.677,190.677,190.677,190.677,190.677,190.677,190.677,190.677,190.677,190.677,190.66,190.66,190.66,190.66,190.66,190.66,190.66,190.656,190.656,190.656,190.656,190.656,190.656,190.656,190.656
1990-10-01,189.19,189.19,189.19,189.19,189.19,189.19,189.19,189.19,189.193,189.193,189.193,189.193,189.193,189.193,189.193,189.193,189.193,189.193,189.193,189.193,189.181,189.39,189.39,189.392,189.392,189.392,189.392,189.392,189.393,189.393,189.393,189.393,189.395,189.395,189.395,189.395,189.395,189.395,189.395,189.395,189.395,189.395,189.395,189.395,189.388,189.388,189.388,189.388,189.388,189.388,189.388,189.403,189.403,189.403,189.403,189.403,189.403,189.403,189.403
