observation_date,W071RC1Q027SBEA_20130228,W071RC1Q027SBEA_20130328,W071RC1Q027SBEA_20130426,W071RC1Q027SBEA_20130530,W071RC1Q027SBEA_20130626,W071RC1Q027SBEA_20130731,W071RC1Q027SBEA_20130829,W071RC1Q027SBEA_20131107,W071RC1Q027SBEA_20131220,W071RC1Q027SBEA_20140130,W071RC1Q027SBEA_20140228,W071RC1Q027SBEA_20140327,W071RC1Q027SBEA_20140430,W071RC1Q027SBEA_20140529,W071RC1Q027SBEA_20140625,W071RC1Q027SBEA_20140730,W071RC1Q027SBEA_20140828,W071RC1Q027SBEA_20140926,W071RC1Q027SBEA_20141030,W071RC1Q027SBEA_20141125,W071RC1Q027SBEA_20141223,W071RC1Q027SBEA_20150130,W071RC1Q027SBEA_20150227,W071RC1Q027SBEA_20150327,W071RC1Q027SBEA_20150429,W071RC1Q027SBEA_20150529,W071RC1Q027SBEA_20150624,W071RC1Q027SBEA_20150730,W071RC1Q027SBEA_20150827,W071RC1Q027SBEA_20150925,W071RC1Q027SBEA_20151029,W071RC1Q027SBEA_20151124,W071RC1Q027SBEA_20151222,W071RC1Q027SBEA_20160129,W071RC1Q027SBEA_20160226,W071RC1Q027SBEA_20160325,W071RC1Q027SBEA_20160428,W071RC1Q027SBEA_20160527,W071RC1Q027SBEA_20160628,W071RC1Q027SBEA_20160729,W071RC1Q027SBEA_20160826,W071RC1Q027SBEA_20160929,W071RC1Q027SBEA_20161028,W071RC1Q027SBEA_20161129,W071RC1Q027SBEA_20161222,W071RC1Q027SBEA_20170127,W071RC1Q027SBEA_20170228,W071RC1Q027SBEA_20170330,W071RC1Q027SBEA_20170428,W071RC1Q027SBEA_20170629,W071RC1Q027SBEA_20170728,W071RC1Q027SBEA_20170830,W071RC1Q027SBEA_20170928,W071RC1Q027SBEA_20171027,W071RC1Q027SBEA_20171129,W071RC1Q027SBEA_20171221,W071RC1Q027SBEA_20180126,W071RC1Q027SBEA_20180228,W071RC1Q027SBEA_20180328,W071RC1Q027SBEA_20180427,W071RC1Q027SBEA_20180530,W071RC1Q027SBEA_20180628,W071RC1Q027SBEA_20180727,W071RC1Q027SBEA_20180829,W071RC1Q027SBEA_20180927,W071RC1Q027SBEA_20181026,W071RC1Q027SBEA_20181128,W071RC1Q027SBEA_20181221,W071RC1Q027SBEA_20190228,W071RC1Q027SBEA_20190328,W071RC1Q027SBEA_20190426,W071RC1Q027SBEA_20190530,W071RC1Q027SBEA_20190627,W071RC1Q027SBEA_20190726,W071RC1Q027SBEA_20190829,W071RC1Q027SBEA_20190926,W071RC1Q027SBEA_20191030,W071RC1Q027SBEA_20191127,W071RC1Q027SBEA_20191220,W071RC1Q027SBEA_20200130,W071RC1Q027SBEA_20200227,W071RC1Q027SBEA_20200326,W071RC1Q027SBEA_20200429,W071RC1Q027SBEA_20200528,W071RC1Q027SBEA_20200625,W071RC1Q027SBEA_20200730,W071RC1Q027SBEA_20200827,W071RC1Q027SBEA_20200930,W071RC1Q027SBEA_20201029,W071RC1Q027SBEA_20201125,W071RC1Q027SBEA_20201222,W071RC1Q027SBEA_20210128,W071RC1Q027SBEA_20210225
2001-04-01,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.8,259.807,259.807,259.807,259.807,259.807,259.807,259.807,259.807,259.807,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897,259.897
2001-07-01,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.012,232.012,232.012,232.012,232.012,232.012,232.012,232.012,232.012,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913,231.913
2001-10-01,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346,229.346
2002-01-01,222.5,222.5,222.5,222.5,222.5,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.328,221.328,221.328,221.328,221.328,221.328,221.328,221.328,221.328,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36,227.36
2002-04-01,211.9,211.9,211.9,211.9,211.9,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.14,212.14,212.14,212.14,212.14,212.14,212.14,212.14,212.14,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335,214.335
2002-07-01,225.6,225.6,225.6,225.6,225.6,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.3,227.312,227.312,227.312,227.312,227.312,227.312,227.312,227.312,227.312,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823,218.823
2002-10-01,227.2,227.2,227.2,227.2,227.2,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.6,226.62,226.62,226.62,226.62,226.62,226.62,226.62,226.62,226.62,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861,218.861
2003-01-01,219.1,219.1,219.1,219.1,219.1,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.6,218.62,218.62,218.62,218.62,218.62,218.62,218.62,218.62,218.62,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856,217.856
2003-04-01,210.2,210.2,210.2,210.2,210.2,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.716,207.716,207.716,207.716,207.716,207.716,207.716,207.716,207.716,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89,207.89
2003-07-01,234.4,234.4,234.4,234.4,234.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.352,238.352,238.352,238.352,238.352,238.352,238.352,238.352,238.352,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166,234.166
2003-10-01,240.9,240.9,240.9,240.9,240.9,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.524,242.524,242.524,242.524,242.524,242.524,242.524,242.524,242.524,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717,239.717
2004-01-01,240.5,240.5,240.5,240.5,240.5,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.6,239.62,239.62,239.62,239.62,239.62,239.62,239.62,239.62,239.62,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025,239.025
2004-04-01,237.6,237.6,237.6,237.6,237.6,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.444,235.444,235.444,235.444,235.444,235.444,235.444,235.444,235.444,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349,234.349
2004-07-01,252.0,252.0,252.0,252.0,252.0,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.8,250.788,250.788,250.788,250.788,250.788,250.788,250.788,250.788,250.788,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705,247.705
2004-10-01,264.3,264.3,264.3,264.3,264.3,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.9,263.932,263.932,263.932,263.932,263.932,263.932,263.932,263.932,263.932,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824,261.824
2005-01-01,269.3,269.3,269.3,269.3,269.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.3,270.312,270.312,270.312,270.312,270.312,270.312,270.312,270.312,270.312,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376,269.376
2005-04-01,273.0,273.0,273.0,273.0,273.0,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.444,272.444,272.444,272.444,272.444,272.444,272.444,272.444,272.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444,270.444
2005-07-01,277.9,277.9,277.9,277.9,277.9,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.508,277.508,277.508,277.508,277.508,277.508,277.508,277.508,277.508,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953,275.953
2005-10-01,286.7,286.7,286.7,286.7,286.7,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.476,285.476,285.476,285.476,285.476,285.476,285.476,285.476,285.476,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185,285.185
2006-01-01,298.4,298.4,298.4,298.4,298.4,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.636,295.636,295.636,295.636,295.636,295.636,295.636,295.636,295.636,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934,294.934
2006-04-01,305.5,305.5,305.5,305.5,305.5,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.7,308.66,308.66,308.66,308.66,308.66,308.66,308.66,308.66,308.66,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082,310.082
2006-07-01,300.4,300.4,300.4,300.4,300.4,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.004,299.004,299.004,299.004,299.004,299.004,299.004,299.004,299.004,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737,297.737
2006-10-01,305.5,305.5,305.5,305.5,305.5,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,306.7,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711,301.711
2007-01-01,322.3,322.3,322.3,322.3,322.3,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.456,318.456,318.456,318.456,318.456,318.456,318.456,318.456,318.456,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543,320.543
2007-04-01,325.3,325.3,325.3,325.3,325.3,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.6,325.62,325.62,325.62,325.62,325.62,325.62,325.62,325.62,325.62,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001,332.001
2007-07-01,323.3,323.3,323.3,323.3,323.3,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.2,322.18,322.18,322.18,322.18,322.18,322.18,322.18,322.18,322.18,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593,319.593
2007-10-01,321.6,321.6,321.6,321.6,321.6,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.672,327.672,327.672,327.672,327.672,327.672,327.672,327.672,327.672,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216,314.216
2008-01-01,335.9,335.9,335.9,335.9,335.9,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.488,335.488,335.488,335.488,335.488,335.488,335.488,335.488,335.488,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398,333.398
2008-04-01,369.2,369.2,369.2,369.2,369.2,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.4,355.388,355.388,355.388,355.388,355.388,355.388,355.388,355.388,355.388,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122,361.122
2008-07-01,325.7,325.7,325.7,325.7,325.7,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.2,334.236,334.236,334.236,334.236,334.236,334.236,334.236,334.236,334.236,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826,323.826
2008-10-01,306.8,306.8,306.8,306.8,306.8,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.036,309.036,309.036,309.036,309.036,309.036,309.036,309.036,309.036,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131,305.131
2009-01-01,284.4,284.4,284.4,284.4,284.4,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,284.1,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132,281.132
