observation_date,W009RC1Q027SBEA_20130228,W009RC1Q027SBEA_20130328,W009RC1Q027SBEA_20130426,W009RC1Q027SBEA_20130626,W009RC1Q027SBEA_20130731,W009RC1Q027SBEA_20130926,W009RC1Q027SBEA_20131107,W009RC1Q027SBEA_20140130,W009RC1Q027SBEA_20140327,W009RC1Q027SBEA_20140430,W009RC1Q027SBEA_20140730,W009RC1Q027SBEA_20141030,W009RC1Q027SBEA_20141223,W009RC1Q027SBEA_20150130,W009RC1Q027SBEA_20150429,W009RC1Q027SBEA_20150529,W009RC1Q027SBEA_20150624,W009RC1Q027SBEA_20150730,W009RC1Q027SBEA_20150925,W009RC1Q027SBEA_20151029,W009RC1Q027SBEA_20151222,W009RC1Q027SBEA_20160129,W009RC1Q027SBEA_20160226,W009RC1Q027SBEA_20160325,W009RC1Q027SBEA_20160428,W009RC1Q027SBEA_20160527,W009RC1Q027SBEA_20160628,W009RC1Q027SBEA_20160729,W009RC1Q027SBEA_20160929,W009RC1Q027SBEA_20161028,W009RC1Q027SBEA_20161222,W009RC1Q027SBEA_20170127,W009RC1Q027SBEA_20170330,W009RC1Q027SBEA_20170428,W009RC1Q027SBEA_20170629,W009RC1Q027SBEA_20170728,W009RC1Q027SBEA_20171027,W009RC1Q027SBEA_20171221,W009RC1Q027SBEA_20180126,W009RC1Q027SBEA_20180228,W009RC1Q027SBEA_20180328,W009RC1Q027SBEA_20180427,W009RC1Q027SBEA_20180530,W009RC1Q027SBEA_20180727,W009RC1Q027SBEA_20180829,W009RC1Q027SBEA_20180927,W009RC1Q027SBEA_20181026,W009RC1Q027SBEA_20181128,W009RC1Q027SBEA_20181221,W009RC1Q027SBEA_20190228,W009RC1Q027SBEA_20190328,W009RC1Q027SBEA_20190426,W009RC1Q027SBEA_20190530,W009RC1Q027SBEA_20190627,W009RC1Q027SBEA_20190726,W009RC1Q027SBEA_20190829,W009RC1Q027SBEA_20190926,W009RC1Q027SBEA_20191030,W009RC1Q027SBEA_20191127,W009RC1Q027SBEA_20191220,W009RC1Q027SBEA_20200130,W009RC1Q027SBEA_20200326,W009RC1Q027SBEA_20200429,W009RC1Q027SBEA_20200528,W009RC1Q027SBEA_20200625,W009RC1Q027SBEA_20200730,W009RC1Q027SBEA_20200930,W009RC1Q027SBEA_20201029,W009RC1Q027SBEA_20201222,W009RC1Q027SBEA_20210128,W009RC1Q027SBEA_20210225
2015-10-01,,,,,,,,,,,,,,,,,,,,,,46.0,45.1,44.3,44.3,44.3,44.3,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,40.7,40.665,40.665,40.665,40.665,40.665,40.665,40.665,210.916,210.916,210.916,210.916,210.916,210.916,210.916,210.916,210.916,210.916,210.916,210.922,210.922,210.922,210.922,210.922,210.922,210.922,210.922,210.922,210.922,210.922,212.473,212.473,212.473,212.473,212.473,212.473
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,54.0,54.1,52.8,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,48.7,48.73,48.73,48.73,48.73,48.73,48.73,48.73,151.23,151.23,151.23,151.23,151.23,151.23,151.23,151.23,151.23,151.23,151.23,151.315,151.315,151.315,151.315,151.315,151.315,151.315,151.315,151.315,151.315,151.315,153.335,153.335,153.335,153.335,153.335,153.335
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6,38.3,38.3,38.3,38.3,38.3,38.3,38.3,35.1,35.139,35.139,35.139,35.139,35.139,35.139,35.139,136.409,136.409,136.409,136.409,136.409,136.409,136.409,136.409,136.409,136.409,136.409,136.481,136.481,136.481,136.481,136.481,136.481,136.481,136.481,136.481,136.481,136.481,138.809,138.809,138.809,138.809,138.809,138.809
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,50.0,50.0,50.0,50.0,50.0,47.6,47.576,47.576,47.576,47.576,47.576,47.576,47.576,137.449,137.449,137.449,137.449,137.449,137.449,137.449,137.449,137.449,137.449,137.449,137.448,137.448,137.448,137.448,137.448,137.448,137.448,137.448,137.448,137.448,137.448,140.126,140.126,140.126,140.126,140.126,140.126
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,57.4,57.4,57.4,55.9,55.906,55.906,55.906,55.906,55.906,55.906,55.906,126.858,126.858,126.858,126.858,126.858,126.858,126.858,126.858,126.858,126.858,126.858,126.673,126.673,126.673,126.673,126.673,126.673,126.673,126.673,126.673,126.673,126.673,128.441,128.441,128.441,128.441,128.441,128.441
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9,76.3,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,161.737,161.737,161.737,161.737,161.737,161.737,161.737,161.737,161.737,161.737,161.737,161.293,161.293,161.293,161.293,161.293,161.293,161.293,161.293,161.293,161.293,161.293,162.315,162.315,162.315,162.315,162.315,162.315
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,59.902,59.902,59.902,59.902,59.902,59.902,59.902,141.725,141.725,141.725,141.725,141.725,141.725,141.725,141.725,141.725,141.725,141.725,141.199,141.199,141.199,141.199,141.199,141.199,141.199,141.199,141.199,141.199,141.199,141.919,141.919,141.919,141.919,141.919,141.919
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.393,59.423,59.423,59.423,59.423,59.423,59.423,129.067,129.067,129.067,129.067,129.067,129.067,129.067,129.067,129.067,129.067,129.067,128.465,128.465,128.465,128.465,128.465,128.465,128.465,128.465,128.465,128.465,128.465,129.841,129.841,129.841,129.841,129.841,129.841
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.143,38.144,38.279,38.279,38.279,109.065,109.065,109.065,109.065,109.065,109.065,109.065,109.065,109.065,109.065,109.065,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,122.322,122.322,122.322,122.322,122.322,122.322
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.666,36.665,122.377,122.377,122.377,122.377,122.377,122.377,122.377,122.377,122.377,122.377,122.377,115.688,115.688,115.688,115.688,115.688,115.688,115.688,115.688,115.688,115.688,115.688,119.196,119.196,119.196,119.196,119.196,119.196
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.935,112.813,112.813,112.813,112.813,112.813,112.813,112.813,112.813,112.813,109.219,109.219,109.219,109.219,109.219,109.219,109.219,109.219,109.219,109.219,109.219,113.78,113.78,113.78,113.78,113.78,113.78
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.765,126.657,126.644,126.644,126.644,126.644,126.644,126.644,124.621,124.621,124.621,124.621,124.621,124.621,124.621,124.621,124.621,124.621,124.621,129.913,129.913,129.913,129.913,129.913,129.913
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.856,126.547,126.547,126.547,126.547,125.007,125.007,125.007,125.007,125.007,125.007,125.007,125.007,125.007,125.007,125.007,127.721,127.721,127.721,127.721,127.721,127.721
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.321,104.764,104.711,106.349,106.349,106.349,106.349,106.349,106.349,106.349,106.349,106.349,106.349,106.349,110.323,110.323,110.323,110.323,110.323,110.323
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.961,120.329,119.669,119.669,119.669,119.669,119.669,119.669,119.669,119.669,119.669,122.182,122.182,122.182,122.182,122.182,122.182
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.692,97.617,97.688,97.688,97.688,97.688,97.688,97.688,101.601,101.601,101.601,101.601,101.601,101.601
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.935,104.588,104.588,104.588,104.588,111.155,111.155,111.155,111.155,111.155,111.155
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.807,98.806,103.996,112.798,112.798,112.798,112.798,112.798,112.798
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.682,107.423,107.423,107.423,107.423,107.423
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.666,127.655,127.655,127.655
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.578,110.326
