observation_date,COMPRNFB_19970311,COMPRNFB_19970507,COMPRNFB_19970618,COMPRNFB_19970812,COMPRNFB_19970909,COMPRNFB_19971113,COMPRNFB_19980210,COMPRNFB_19980310,COMPRNFB_19980507,COMPRNFB_19980604,COMPRNFB_19980811,COMPRNFB_19980903,COMPRNFB_19981110,COMPRNFB_19981203,COMPRNFB_19990209,COMPRNFB_19990309,COMPRNFB_19990511,COMPRNFB_19990805,COMPRNFB_19990902,COMPRNFB_19991112,COMPRNFB_20000208,COMPRNFB_20000307,COMPRNFB_20000504,COMPRNFB_20000808,COMPRNFB_20000906,COMPRNFB_20001102,COMPRNFB_20001206,COMPRNFB_20010207,COMPRNFB_20010306,COMPRNFB_20010508,COMPRNFB_20010807,COMPRNFB_20010905,COMPRNFB_20011107,COMPRNFB_20011206,COMPRNFB_20020206,COMPRNFB_20020307,COMPRNFB_20020507,COMPRNFB_20020531,COMPRNFB_20020809,COMPRNFB_20021107,COMPRNFB_20030206,COMPRNFB_20030306,COMPRNFB_20030501,COMPRNFB_20030807,COMPRNFB_20030904,COMPRNFB_20031106,COMPRNFB_20040205,COMPRNFB_20040304,COMPRNFB_20040506,COMPRNFB_20040603,COMPRNFB_20040810,COMPRNFB_20040902,COMPRNFB_20041013,COMPRNFB_20041104,COMPRNFB_20041207,COMPRNFB_20050203,COMPRNFB_20050303,COMPRNFB_20050505,COMPRNFB_20050602,COMPRNFB_20050809,COMPRNFB_20050907,COMPRNFB_20051103,COMPRNFB_20051206,COMPRNFB_20060202,COMPRNFB_20060307,COMPRNFB_20060504,COMPRNFB_20060601,COMPRNFB_20060808,COMPRNFB_20060906,COMPRNFB_20061102,COMPRNFB_20061205,COMPRNFB_20070207,COMPRNFB_20070306,COMPRNFB_20070503,COMPRNFB_20070606,COMPRNFB_20070807,COMPRNFB_20070906,COMPRNFB_20071107,COMPRNFB_20071205,COMPRNFB_20080206,COMPRNFB_20080305,COMPRNFB_20080507,COMPRNFB_20080604,COMPRNFB_20080808,COMPRNFB_20080904,COMPRNFB_20081106,COMPRNFB_20081203,COMPRNFB_20090205,COMPRNFB_20090305,COMPRNFB_20090507,COMPRNFB_20090604,COMPRNFB_20090811,COMPRNFB_20090902,COMPRNFB_20091105,COMPRNFB_20091203,COMPRNFB_20100204,COMPRNFB_20100304,COMPRNFB_20100506,COMPRNFB_20100603,COMPRNFB_20100810,COMPRNFB_20100902,COMPRNFB_20101104,COMPRNFB_20101201,COMPRNFB_20110203,COMPRNFB_20110303,COMPRNFB_20110505,COMPRNFB_20110602,COMPRNFB_20110809,COMPRNFB_20110901,COMPRNFB_20111103,COMPRNFB_20111130,COMPRNFB_20120202,COMPRNFB_20120307,COMPRNFB_20120503,COMPRNFB_20120606,COMPRNFB_20120808,COMPRNFB_20120905,COMPRNFB_20121101,COMPRNFB_20121205,COMPRNFB_20130207,COMPRNFB_20130307,COMPRNFB_20130502,COMPRNFB_20130605,COMPRNFB_20130816,COMPRNFB_20130905,COMPRNFB_20131114,COMPRNFB_20131216,COMPRNFB_20140206,COMPRNFB_20140306,COMPRNFB_20140507,COMPRNFB_20140604,COMPRNFB_20140808,COMPRNFB_20140904,COMPRNFB_20141106,COMPRNFB_20141203,COMPRNFB_20150205,COMPRNFB_20150305,COMPRNFB_20150506,COMPRNFB_20150604,COMPRNFB_20150811,COMPRNFB_20150902,COMPRNFB_20151105,COMPRNFB_20151202,COMPRNFB_20160204,COMPRNFB_20160303,COMPRNFB_20160504,COMPRNFB_20160607,COMPRNFB_20160809,COMPRNFB_20160901,COMPRNFB_20161103,COMPRNFB_20161206,COMPRNFB_20170202,COMPRNFB_20170308,COMPRNFB_20170504,COMPRNFB_20170605,COMPRNFB_20170809,COMPRNFB_20170907,COMPRNFB_20171102,COMPRNFB_20171206,COMPRNFB_20180201,COMPRNFB_20180307,COMPRNFB_20180503,COMPRNFB_20180606,COMPRNFB_20180815,COMPRNFB_20180906,COMPRNFB_20181101,COMPRNFB_20181206,COMPRNFB_20190206,COMPRNFB_20190307,COMPRNFB_20190502,COMPRNFB_20190606,COMPRNFB_20190815,COMPRNFB_20190905,COMPRNFB_20191106,COMPRNFB_20191210,COMPRNFB_20200206,COMPRNFB_20200305,COMPRNFB_20200507,COMPRNFB_20200604
1964-01-01,74.5,74.5,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,68.9,68.9,68.9,68.8,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.4,68.4,68.4,68.0,68.0,68.0,68.0,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.321,68.321,68.312,68.312,68.312,68.312,68.312,68.312,68.312,68.312,68.312,68.901,68.901,68.901,68.901,68.901,68.901,68.901,68.902,68.902,68.902,68.902,68.902,68.902,68.902,68.902,68.902,68.902,68.902,69.026,69.026,69.026,69.026,69.026,69.026,69.026,69.026,57.88,57.88,57.88,57.88,57.88,57.88,57.88,57.88,57.883,57.883,57.883,57.883,57.883,57.883,57.883,57.883,57.883,57.883,57.883,57.883,57.883,57.899,57.899,57.899,56.849,56.849,56.849,56.849,56.849,56.919,56.919,56.919,56.919,56.919,56.919,56.919,56.919,56.919,56.955,56.955,56.955,56.955,56.955,56.955,56.955,56.972,56.972,56.972,57.014,57.014,57.014,57.014,57.014,57.084,57.084,57.084,57.084,57.084,57.084,57.084,57.084,57.088,57.088,57.088,57.201,57.201,57.201,57.201,57.201,57.11,57.11,57.11,57.047,57.047,57.047,57.047,57.047,57.037,57.037,57.037
1964-04-01,75.0,75.0,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,69.5,69.5,69.5,69.3,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.0,69.0,69.0,68.6,68.6,68.6,68.6,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,69.0,69.0,69.0,69.0,68.961,68.961,68.952,68.952,68.952,68.952,68.952,68.952,68.952,68.952,68.952,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.548,69.673,69.673,69.673,69.673,69.673,69.673,69.673,69.673,58.422,58.422,58.422,58.422,58.422,58.422,58.422,58.422,58.426,58.426,58.426,58.426,58.426,58.426,58.426,58.426,58.426,58.426,58.426,58.426,58.426,58.442,58.442,58.442,57.386,57.386,57.386,57.386,57.386,57.457,57.457,57.457,57.458,57.458,57.458,57.458,57.458,57.457,57.494,57.494,57.494,57.494,57.494,57.494,57.494,57.511,57.511,57.511,57.553,57.553,57.553,57.553,57.553,57.623,57.623,57.623,57.623,57.623,57.623,57.623,57.623,57.627,57.627,57.627,57.74,57.74,57.74,57.74,57.74,57.651,57.651,57.651,57.587,57.587,57.587,57.587,57.587,57.577,57.577,57.577
1964-07-01,76.0,76.0,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,70.3,70.3,70.3,70.1,70.4,70.4,70.4,70.4,70.4,70.4,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.1,70.1,70.1,70.1,70.1,70.1,70.1,69.8,69.8,69.8,69.4,69.4,69.4,69.4,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.711,69.711,69.702,69.702,69.702,69.702,69.702,69.702,69.702,69.702,69.702,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.304,70.431,70.431,70.431,70.431,70.431,70.431,70.431,70.431,59.058,59.058,59.058,59.058,59.058,59.058,59.058,59.058,59.061,59.061,59.061,59.061,59.061,59.061,59.061,59.061,59.061,59.061,59.061,59.061,59.061,59.078,59.078,59.078,58.011,58.011,58.011,58.011,58.011,58.083,58.083,58.083,58.083,58.083,58.083,58.083,58.083,58.083,58.12,58.12,58.12,58.12,58.12,58.12,58.12,58.137,58.137,58.137,58.179,58.179,58.179,58.179,58.179,58.251,58.251,58.251,58.251,58.251,58.251,58.251,58.251,58.255,58.255,58.255,58.37,58.37,58.37,58.37,58.37,58.277,58.277,58.277,58.213,58.213,58.213,58.213,58.213,58.203,58.203,58.203
1964-10-01,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,70.4,70.4,70.4,70.2,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.2,70.2,70.2,70.2,70.2,70.2,70.2,70.0,70.0,70.0,69.6,69.6,69.6,69.6,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.906,69.906,69.897,69.897,69.897,69.897,69.897,69.897,69.897,69.897,69.897,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.501,70.628,70.628,70.628,70.628,70.628,70.628,70.628,70.628,59.223,59.223,59.223,59.223,59.223,59.223,59.223,59.223,59.227,59.227,59.227,59.227,59.227,59.227,59.227,59.227,59.227,59.227,59.227,59.227,59.227,59.243,59.243,59.243,58.17,58.17,58.17,58.17,58.17,58.243,58.243,58.243,58.243,58.243,58.243,58.243,58.243,58.242,58.279,58.279,58.279,58.279,58.279,58.279,58.279,58.297,58.297,58.297,58.339,58.339,58.339,58.339,58.339,58.411,58.411,58.411,58.411,58.411,58.411,58.411,58.411,58.415,58.415,58.415,58.531,58.531,58.531,58.531,58.531,58.435,58.435,58.435,58.371,58.371,58.371,58.371,58.371,58.361,58.361,58.361
1965-01-01,76.1,76.1,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,70.5,70.5,70.5,70.3,70.6,70.6,70.6,70.6,70.6,70.6,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.0,70.0,70.0,69.6,69.6,69.6,69.6,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,69.967,69.967,69.958,69.958,69.958,69.958,69.958,69.958,69.958,69.958,69.958,70.562,70.562,70.562,70.562,70.562,70.562,70.562,70.563,70.563,70.563,70.563,70.563,70.563,70.563,70.563,70.563,70.563,70.563,70.69,70.69,70.69,70.69,70.69,70.69,70.69,70.69,59.275,59.275,59.275,59.275,59.275,59.275,59.275,59.275,59.278,59.278,59.278,59.278,59.278,59.278,59.278,59.278,59.278,59.278,59.278,59.278,59.278,59.295,59.295,59.295,58.222,58.222,58.222,58.222,58.222,58.294,58.294,58.294,58.295,58.295,58.295,58.295,58.295,58.294,58.331,58.331,58.331,58.331,58.331,58.331,58.331,58.348,58.348,58.348,58.391,58.391,58.391,58.391,58.391,58.463,58.463,58.463,58.463,58.463,58.463,58.463,58.463,58.467,58.467,58.467,58.584,58.584,58.584,58.584,58.584,58.491,58.491,58.491,58.426,58.426,58.426,58.426,58.426,58.416,58.416,58.416
1965-04-01,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,70.6,70.6,70.6,70.4,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.1,70.1,70.1,69.7,69.7,69.7,69.7,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,69.987,69.987,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,70.582,70.582,70.582,70.582,70.582,70.582,70.582,70.583,70.583,70.583,70.583,70.583,70.583,70.583,70.583,70.583,70.583,70.583,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,59.291,59.291,59.291,59.291,59.291,59.291,59.291,59.291,59.295,59.295,59.295,59.295,59.295,59.295,59.295,59.295,59.295,59.295,59.295,59.295,59.295,59.312,59.312,59.312,58.242,58.242,58.242,58.242,58.242,58.314,58.314,58.314,58.314,58.314,58.314,58.314,58.314,58.314,58.351,58.351,58.351,58.351,58.351,58.351,58.351,58.368,58.368,58.368,58.411,58.411,58.411,58.411,58.411,58.482,58.482,58.482,58.482,58.482,58.482,58.482,58.482,58.486,58.486,58.486,58.602,58.602,58.602,58.602,58.602,58.509,58.509,58.509,58.445,58.445,58.445,58.445,58.445,58.435,58.435,58.435
1965-07-01,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,71.1,71.1,71.1,70.9,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.0,71.0,71.0,71.0,71.0,71.0,71.0,70.6,70.6,70.6,70.2,70.2,70.2,70.2,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.508,70.508,70.499,70.499,70.499,70.499,70.499,70.499,70.499,70.499,70.499,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.108,71.236,71.236,71.236,71.236,71.236,71.236,71.236,71.236,59.733,59.733,59.733,59.733,59.733,59.733,59.733,59.733,59.737,59.737,59.737,59.737,59.737,59.737,59.737,59.737,59.737,59.737,59.737,59.737,59.737,59.754,59.754,59.754,58.681,58.681,58.681,58.681,58.681,58.754,58.754,58.754,58.754,58.754,58.754,58.754,58.754,58.754,58.791,58.791,58.791,58.791,58.791,58.791,58.791,58.809,58.809,58.809,58.851,58.851,58.851,58.851,58.851,58.924,58.924,58.924,58.924,58.924,58.924,58.924,58.924,58.928,58.928,58.928,59.045,59.045,59.045,59.045,59.045,58.948,58.948,58.948,58.883,58.883,58.883,58.883,58.883,58.873,58.873,58.873
1965-10-01,77.4,77.4,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,71.6,71.6,71.6,71.4,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.2,71.2,71.2,70.8,70.8,70.8,70.8,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.176,71.176,71.167,71.167,71.167,71.167,71.167,71.167,71.167,71.167,71.167,71.781,71.781,71.781,71.781,71.781,71.781,71.781,71.782,71.782,71.782,71.782,71.782,71.782,71.782,71.782,71.782,71.782,71.782,71.911,71.911,71.911,71.911,71.911,71.911,71.911,71.911,60.299,60.299,60.299,60.299,60.299,60.299,60.299,60.299,60.302,60.302,60.302,60.302,60.302,60.302,60.302,60.302,60.302,60.302,60.302,60.302,60.302,60.319,60.319,60.319,59.239,59.239,59.239,59.239,59.239,59.313,59.313,59.313,59.313,59.313,59.313,59.313,59.313,59.313,59.35,59.35,59.35,59.35,59.35,59.35,59.35,59.368,59.368,59.368,59.411,59.411,59.411,59.411,59.411,59.484,59.484,59.484,59.484,59.484,59.484,59.484,59.484,59.488,59.488,59.488,59.605,59.605,59.605,59.605,59.605,59.505,59.505,59.505,59.439,59.439,59.439,59.439,59.439,59.429,59.429,59.429
1966-01-01,78.0,78.0,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,72.2,72.2,72.2,72.0,72.3,72.3,72.3,72.3,72.3,72.3,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.4,71.4,71.4,71.4,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.751,71.751,71.742,71.742,71.742,71.742,71.742,71.742,71.742,71.742,71.742,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.361,72.492,72.492,72.492,72.492,72.492,72.492,72.492,72.492,60.786,60.786,60.786,60.786,60.786,60.786,60.786,60.786,60.789,60.789,60.789,60.789,60.789,60.789,60.789,60.789,60.789,60.789,60.789,60.789,60.789,60.807,60.807,60.807,59.704,59.704,59.704,59.704,59.704,59.778,59.778,59.778,59.778,59.778,59.778,59.778,59.778,59.777,59.815,59.815,59.815,59.815,59.815,59.815,59.815,59.833,59.833,59.833,59.877,59.877,59.877,59.877,59.877,59.95,59.95,59.95,59.95,59.95,59.95,59.95,59.95,59.954,59.954,59.954,60.074,60.074,60.074,60.074,60.074,59.975,59.975,59.975,59.909,59.909,59.909,59.909,59.909,59.898,59.898,59.898
1966-04-01,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,72.8,72.8,72.8,72.6,72.9,72.9,72.9,72.9,72.9,72.9,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.3,72.3,72.3,71.9,71.9,71.9,71.9,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.23,72.23,72.22,72.22,72.22,72.22,72.22,72.22,72.22,72.22,72.22,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.844,72.975,72.975,72.975,72.975,72.975,72.975,72.975,72.975,61.191,61.191,61.191,61.191,61.191,61.191,61.191,61.191,61.195,61.195,61.195,61.195,61.195,61.195,61.195,61.195,61.195,61.195,61.195,61.195,61.195,61.212,61.212,61.212,60.11,60.11,60.11,60.11,60.11,60.184,60.184,60.184,60.184,60.184,60.184,60.184,60.184,60.184,60.222,60.222,60.222,60.222,60.222,60.222,60.222,60.24,60.24,60.24,60.284,60.284,60.284,60.284,60.284,60.358,60.358,60.358,60.358,60.358,60.358,60.358,60.358,60.362,60.362,60.362,60.483,60.483,60.483,60.483,60.483,60.382,60.382,60.382,60.315,60.315,60.315,60.315,60.315,60.305,60.305,60.305
1966-07-01,79.0,79.0,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,73.1,73.1,73.1,72.9,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.7,72.7,72.7,72.3,72.3,72.3,72.3,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.631,72.631,72.621,72.621,72.621,72.621,72.621,72.621,72.621,72.621,72.621,73.248,73.248,73.248,73.248,73.248,73.248,73.248,73.249,73.249,73.249,73.249,73.249,73.249,73.249,73.249,73.249,73.249,73.249,73.381,73.381,73.381,73.381,73.381,73.381,73.381,73.381,61.531,61.531,61.531,61.531,61.531,61.531,61.531,61.531,61.535,61.535,61.535,61.535,61.535,61.535,61.535,61.535,61.535,61.535,61.535,61.535,61.535,61.552,61.552,61.552,60.447,60.447,60.447,60.447,60.447,60.522,60.522,60.522,60.522,60.522,60.522,60.522,60.522,60.522,60.56,60.56,60.56,60.56,60.56,60.56,60.56,60.578,60.578,60.578,60.622,60.622,60.622,60.622,60.622,60.697,60.697,60.697,60.697,60.697,60.697,60.697,60.697,60.701,60.701,60.701,60.822,60.822,60.822,60.822,60.822,60.72,60.72,60.72,60.653,60.653,60.653,60.653,60.653,60.642,60.642,60.642
1966-10-01,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,73.4,73.4,73.4,73.3,73.6,73.6,73.6,73.6,73.6,73.6,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.1,73.1,73.1,72.7,72.7,72.7,72.7,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.021,73.021,73.011,73.011,73.011,73.011,73.011,73.011,73.011,73.011,73.011,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.642,73.775,73.775,73.775,73.775,73.775,73.775,73.775,73.775,61.862,61.862,61.862,61.862,61.862,61.862,61.862,61.862,61.865,61.865,61.865,61.865,61.865,61.865,61.865,61.865,61.865,61.865,61.865,61.865,61.865,61.883,61.883,61.883,60.769,60.769,60.769,60.769,60.769,60.844,60.844,60.844,60.844,60.844,60.844,60.844,60.844,60.844,60.882,60.882,60.882,60.882,60.882,60.882,60.882,60.9,60.9,60.9,60.945,60.945,60.945,60.945,60.945,61.02,61.02,61.02,61.02,61.02,61.02,61.02,61.02,61.024,61.024,61.024,61.144,61.144,61.144,61.144,61.144,61.039,61.039,61.039,60.972,60.972,60.972,60.972,60.972,60.961,60.961,60.961
1967-01-01,80.4,80.4,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,74.3,74.3,74.3,74.2,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.3,74.3,74.3,74.3,74.3,74.3,74.3,74.0,74.0,74.0,73.4,73.4,73.4,73.4,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.776,73.776,73.767,73.767,73.767,73.767,73.767,73.767,73.767,73.767,73.767,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.404,74.538,74.538,74.538,74.538,74.538,74.538,74.538,74.538,62.502,62.502,62.502,62.502,62.502,62.502,62.502,62.502,62.505,62.505,62.505,62.505,62.505,62.505,62.505,62.505,62.505,62.505,62.505,62.505,62.505,62.523,62.523,62.523,61.434,61.434,61.434,61.434,61.434,61.511,61.511,61.511,61.511,61.511,61.511,61.511,61.511,61.51,61.549,61.549,61.549,61.549,61.549,61.549,61.549,61.567,61.567,61.567,61.612,61.612,61.612,61.612,61.612,61.688,61.688,61.688,61.688,61.688,61.688,61.688,61.688,61.692,61.692,61.692,61.814,61.814,61.814,61.814,61.814,61.711,61.711,61.711,61.643,61.643,61.643,61.643,61.643,61.632,61.632,61.632
1967-04-01,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,75.0,75.0,75.0,74.8,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.0,75.0,75.0,75.0,75.0,75.0,75.0,74.7,74.7,74.7,74.2,74.2,74.2,74.2,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.545,74.545,74.536,74.536,74.536,74.536,74.536,74.536,74.536,74.536,74.536,75.179,75.179,75.179,75.179,75.179,75.179,75.179,75.18,75.18,75.18,75.18,75.18,75.18,75.18,75.18,75.18,75.18,75.18,75.315,75.315,75.315,75.315,75.315,75.315,75.315,75.315,63.153,63.153,63.153,63.153,63.153,63.153,63.153,63.153,63.157,63.157,63.157,63.157,63.157,63.157,63.157,63.157,63.157,63.157,63.157,63.157,63.157,63.175,63.175,63.175,62.055,62.055,62.055,62.055,62.055,62.132,62.132,62.132,62.132,62.132,62.132,62.132,62.132,62.132,62.171,62.171,62.171,62.171,62.171,62.171,62.171,62.19,62.19,62.19,62.235,62.235,62.235,62.235,62.235,62.312,62.312,62.312,62.312,62.312,62.312,62.312,62.312,62.316,62.316,62.316,62.44,62.44,62.44,62.44,62.44,62.337,62.337,62.337,62.268,62.268,62.268,62.268,62.268,62.257,62.257,62.257
1967-07-01,81.3,81.3,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,75.3,75.3,75.3,75.1,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.0,75.0,75.0,74.5,74.5,74.5,74.5,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.842,74.842,74.833,74.833,74.833,74.833,74.833,74.833,74.833,74.833,74.833,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.479,75.615,75.615,75.615,75.615,75.615,75.615,75.615,75.615,63.405,63.405,63.405,63.405,63.405,63.405,63.405,63.405,63.409,63.409,63.409,63.409,63.409,63.409,63.409,63.409,63.409,63.409,63.409,63.409,63.409,63.427,63.427,63.427,62.272,62.272,62.272,62.272,62.272,62.349,62.349,62.349,62.349,62.349,62.349,62.349,62.349,62.349,62.388,62.388,62.388,62.388,62.388,62.388,62.388,62.407,62.407,62.407,62.452,62.452,62.452,62.452,62.452,62.529,62.529,62.529,62.529,62.529,62.529,62.529,62.529,62.533,62.533,62.533,62.657,62.657,62.657,62.657,62.657,62.552,62.552,62.552,62.483,62.483,62.483,62.483,62.483,62.472,62.472,62.472
1967-10-01,81.5,81.5,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.4,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,75.5,75.5,75.5,75.3,75.6,75.6,75.6,75.6,75.6,75.6,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.1,75.1,75.1,74.7,74.7,74.7,74.7,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.092,75.092,75.082,75.082,75.082,75.082,75.082,75.082,75.082,75.082,75.082,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.731,75.867,75.867,75.867,75.867,75.867,75.867,75.867,75.867,63.616,63.616,63.616,63.616,63.616,63.616,63.616,63.616,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.638,63.638,63.638,62.433,62.433,62.433,62.433,62.433,62.51,62.51,62.51,62.511,62.511,62.511,62.511,62.511,62.51,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.568,62.568,62.568,62.614,62.614,62.614,62.614,62.614,62.691,62.691,62.691,62.691,62.691,62.691,62.691,62.691,62.695,62.695,62.695,62.82,62.82,62.82,62.82,62.82,62.716,62.716,62.716,62.647,62.647,62.647,62.647,62.647,62.636,62.636,62.636
