observation_date,PRS85006023_20110303,PRS85006023_20110505,PRS85006023_20110602,PRS85006023_20110809,PRS85006023_20110901,PRS85006023_20111103,PRS85006023_20111130,PRS85006023_20120202,PRS85006023_20120307,PRS85006023_20120503,PRS85006023_20120606,PRS85006023_20120808,PRS85006023_20120905,PRS85006023_20121101,PRS85006023_20121205,PRS85006023_20130207,PRS85006023_20130307,PRS85006023_20130502,PRS85006023_20130605,PRS85006023_20130816,PRS85006023_20130905,PRS85006023_20131114,PRS85006023_20131216,PRS85006023_20140206,PRS85006023_20140306,PRS85006023_20140507,PRS85006023_20140604,PRS85006023_20140808,PRS85006023_20140904,PRS85006023_20141106,PRS85006023_20141203,PRS85006023_20150205,PRS85006023_20150305,PRS85006023_20150506,PRS85006023_20150604,PRS85006023_20150811,PRS85006023_20150902,PRS85006023_20151105,PRS85006023_20151202,PRS85006023_20160204,PRS85006023_20160303,PRS85006023_20160504,PRS85006023_20160607,PRS85006023_20160809,PRS85006023_20160901,PRS85006023_20161103,PRS85006023_20161206,PRS85006023_20170202,PRS85006023_20170308,PRS85006023_20170504,PRS85006023_20170605,PRS85006023_20170809,PRS85006023_20170907,PRS85006023_20171102,PRS85006023_20171206,PRS85006023_20180201,PRS85006023_20180307,PRS85006023_20180503,PRS85006023_20180606,PRS85006023_20180815,PRS85006023_20180906,PRS85006023_20181101,PRS85006023_20181206,PRS85006023_20190206,PRS85006023_20190307,PRS85006023_20190502,PRS85006023_20190606,PRS85006023_20190815,PRS85006023_20190905,PRS85006023_20191106,PRS85006023_20191210,PRS85006023_20200206,PRS85006023_20200305
1971-01-01,109.592,109.592,109.592,109.591,109.591,109.591,109.591,109.591,109.591,109.591,109.591,109.591,109.591,109.591,109.591,109.591,109.607,109.607,109.607,111.935,111.935,111.935,111.935,111.935,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.949,111.952,111.952,111.952,111.952,111.952,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.821,111.821,111.821,109.827,109.827,109.827,109.827,109.827,109.982,109.982,109.982,110.093,110.093,110.093,110.093,110.093,110.094
1971-04-01,109.551,109.551,109.551,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.565,109.565,109.565,111.893,111.893,111.893,111.893,111.893,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.907,111.91,111.91,111.91,111.91,111.91,111.784,111.784,111.784,111.784,111.784,111.784,111.784,111.784,111.778,111.778,111.778,109.785,109.785,109.785,109.785,109.785,109.942,109.942,109.942,110.053,110.053,110.053,110.053,110.053,110.054
1971-07-01,109.362,109.362,109.362,109.361,109.361,109.361,109.361,109.361,109.361,109.361,109.361,109.361,109.361,109.361,109.361,109.361,109.377,109.377,109.377,111.7,111.7,111.7,111.7,111.7,111.714,111.714,111.714,111.714,111.714,111.714,111.714,111.714,111.715,111.715,111.715,111.715,111.715,111.715,111.715,111.715,111.715,111.715,111.715,111.717,111.717,111.717,111.717,111.717,111.592,111.592,111.592,111.592,111.592,111.592,111.592,111.592,111.586,111.586,111.586,109.596,109.596,109.596,109.596,109.596,109.752,109.752,109.752,109.863,109.863,109.863,109.863,109.863,109.864
1971-10-01,109.753,109.753,109.753,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.767,109.767,109.767,112.099,112.099,112.099,112.099,112.099,112.113,112.113,112.113,112.113,112.113,112.113,112.113,112.113,112.114,112.114,112.114,112.114,112.114,112.114,112.114,112.114,112.114,112.114,112.114,112.116,112.116,112.116,112.116,112.116,111.991,111.991,111.991,111.991,111.991,111.991,111.991,111.991,111.985,111.985,111.985,109.988,109.988,109.988,109.988,109.988,110.146,110.146,110.146,110.258,110.258,110.258,110.258,110.258,110.258
1972-01-01,109.867,109.867,109.867,109.866,109.866,109.866,109.866,109.866,109.866,109.866,109.866,109.866,109.866,109.866,109.866,109.866,109.882,109.882,109.882,112.216,112.216,112.216,112.216,112.216,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.231,112.231,112.231,112.231,112.231,112.231,112.231,112.231,112.231,112.231,112.231,112.233,112.233,112.233,112.233,112.233,112.107,112.107,112.107,112.107,112.107,112.107,112.107,112.107,112.102,112.102,112.102,110.103,110.103,110.103,110.103,110.103,110.169,110.169,110.169,110.28,110.28,110.28,110.28,110.28,110.281
1972-04-01,109.843,109.843,109.843,109.842,109.842,109.842,109.842,109.842,109.842,109.842,109.842,109.842,109.842,109.842,109.842,109.842,109.858,109.858,109.858,112.192,112.192,112.192,112.192,112.192,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.206,112.209,112.209,112.209,112.209,112.209,112.083,112.083,112.083,112.083,112.083,112.083,112.083,112.083,112.077,112.077,112.077,110.079,110.079,110.079,110.079,110.079,110.146,110.146,110.146,110.257,110.257,110.257,110.257,110.257,110.258
1972-07-01,109.753,109.753,109.753,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.752,109.767,109.767,109.767,112.099,112.099,112.099,112.099,112.099,112.113,112.113,112.113,112.113,112.113,112.113,112.113,112.113,112.114,112.114,112.114,112.114,112.114,112.114,112.114,112.114,112.114,112.114,112.114,112.116,112.116,112.116,112.116,112.116,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.985,111.985,111.985,109.988,109.988,109.988,109.988,109.988,110.059,110.059,110.059,110.17,110.17,110.17,110.17,110.17,110.171
1972-10-01,109.608,109.608,109.608,109.607,109.607,109.607,109.607,109.607,109.607,109.607,109.607,109.607,109.607,109.607,109.607,109.607,109.623,109.623,109.623,111.951,111.951,111.951,111.951,111.951,111.965,111.965,111.965,111.965,111.965,111.965,111.965,111.965,111.966,111.966,111.966,111.966,111.966,111.966,111.966,111.966,111.966,111.966,111.966,111.968,111.968,111.968,111.968,111.968,111.843,111.843,111.843,111.843,111.843,111.843,111.843,111.843,111.837,111.837,111.837,109.843,109.843,109.843,109.843,109.843,109.914,109.914,109.914,110.025,110.025,110.025,110.025,110.025,110.026
1973-01-01,109.494,109.494,109.494,109.493,109.493,109.493,109.493,109.493,109.493,109.493,109.493,109.493,109.493,109.493,109.493,109.493,109.509,109.509,109.509,111.835,111.835,111.835,111.835,111.835,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.849,111.852,111.852,111.852,111.852,111.852,111.727,111.727,111.727,111.727,111.727,111.727,111.727,111.727,111.721,111.721,111.721,109.729,109.729,109.729,109.729,109.729,109.803,109.803,109.803,109.914,109.914,109.914,109.914,109.914,109.914
1973-04-01,109.445,109.445,109.445,109.444,109.444,109.444,109.444,109.444,109.444,109.444,109.444,109.444,109.444,109.444,109.444,109.444,109.46,109.46,109.46,111.785,111.785,111.785,111.785,111.785,111.798,111.798,111.798,111.798,111.798,111.798,111.798,111.798,111.799,111.799,111.799,111.799,111.799,111.799,111.799,111.799,111.799,111.799,111.799,111.802,111.802,111.802,111.802,111.802,111.676,111.676,111.676,111.676,111.676,111.676,111.676,111.676,111.671,111.671,111.671,109.679,109.679,109.679,109.679,109.679,109.754,109.754,109.754,109.865,109.865,109.865,109.865,109.865,109.866
1973-07-01,109.449,109.449,109.449,109.448,109.448,109.448,109.448,109.448,109.448,109.448,109.448,109.448,109.448,109.448,109.448,109.448,109.464,109.464,109.464,111.789,111.789,111.789,111.789,111.789,111.803,111.803,111.803,111.803,111.803,111.803,111.803,111.803,111.803,111.803,111.803,111.803,111.803,111.803,111.803,111.803,111.804,111.804,111.804,111.806,111.806,111.806,111.806,111.806,111.681,111.681,111.681,111.681,111.681,111.681,111.681,111.681,111.675,111.675,111.675,109.684,109.684,109.684,109.684,109.684,109.759,109.759,109.759,109.87,109.87,109.87,109.87,109.87,109.87
1973-10-01,109.129,109.129,109.129,109.128,109.128,109.128,109.128,109.128,109.128,109.128,109.128,109.128,109.128,109.128,109.128,109.128,109.144,109.144,109.144,111.463,111.463,111.463,111.463,111.463,111.476,111.476,111.476,111.476,111.476,111.476,111.476,111.476,111.477,111.477,111.477,111.477,111.477,111.477,111.477,111.477,111.477,111.477,111.477,111.479,111.479,111.479,111.479,111.479,111.354,111.354,111.354,111.354,111.354,111.354,111.354,111.354,111.349,111.349,111.349,109.363,109.363,109.363,109.363,109.363,109.438,109.438,109.438,109.548,109.548,109.548,109.548,109.548,109.549
1974-01-01,108.344,108.344,108.344,108.344,108.344,108.344,108.344,108.344,108.344,108.344,108.344,108.344,108.344,108.344,108.344,108.344,108.359,108.359,108.359,110.661,110.661,110.661,110.661,110.661,110.674,110.674,110.674,110.674,110.674,110.674,110.674,110.674,110.675,110.675,110.675,110.675,110.675,110.675,110.675,110.675,110.675,110.675,110.675,110.677,110.677,110.677,110.677,110.677,110.554,110.554,110.554,110.554,110.554,110.554,110.554,110.554,110.548,110.548,110.548,108.577,108.577,108.577,108.577,108.577,108.651,108.651,108.651,108.76,108.76,108.76,108.76,108.76,108.761
1974-04-01,108.032,108.032,108.032,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.047,108.047,108.047,110.342,110.342,110.342,110.342,110.342,110.355,110.355,110.355,110.355,110.355,110.355,110.355,110.355,110.356,110.356,110.356,110.356,110.356,110.356,110.356,110.356,110.356,110.356,110.356,110.358,110.358,110.358,110.358,110.358,110.235,110.235,110.235,110.235,110.235,110.235,110.235,110.235,110.229,110.229,110.229,108.263,108.263,108.263,108.263,108.263,108.336,108.336,108.336,108.445,108.445,108.445,108.445,108.445,108.446
1974-07-01,107.721,107.721,107.721,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.736,107.736,107.736,110.024,110.024,110.024,110.024,110.024,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.038,110.041,110.041,110.041,110.041,110.041,109.917,109.917,109.917,109.917,109.917,109.917,109.917,109.917,109.912,109.912,109.912,107.952,107.952,107.952,107.952,107.952,108.024,108.024,108.024,108.133,108.133,108.133,108.133,108.133,108.134
1974-10-01,106.999,106.999,106.999,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,107.013,107.013,107.013,109.286,109.286,109.286,109.286,109.286,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.303,109.303,109.303,109.303,109.303,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.175,109.175,109.175,107.228,107.228,107.228,107.228,107.228,107.298,107.298,107.298,107.407,107.407,107.407,107.407,107.407,107.407
1975-01-01,106.12,106.12,106.12,106.119,106.119,106.119,106.119,106.119,106.119,106.119,106.119,106.119,106.119,106.119,106.119,106.119,106.134,106.134,106.134,108.389,108.389,108.389,108.389,108.389,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.402,108.405,108.405,108.405,108.405,108.405,108.283,108.283,108.283,108.283,108.283,108.283,108.283,108.283,108.278,108.278,108.278,106.347,106.347,106.347,106.347,106.347,106.413,106.413,106.413,106.521,106.521,106.521,106.521,106.521,106.521
1975-04-01,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.987,106.002,106.002,106.002,108.254,108.254,108.254,108.254,108.254,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.267,108.27,108.27,108.27,108.27,108.27,108.149,108.149,108.149,108.149,108.149,108.149,108.149,108.149,108.143,108.143,108.143,106.215,106.215,106.215,106.215,106.215,106.278,106.278,106.278,106.385,106.385,106.385,106.385,106.385,106.386
1975-07-01,106.188,106.188,106.188,106.187,106.187,106.187,106.187,106.187,106.187,106.187,106.187,106.187,106.187,106.187,106.187,106.187,106.203,106.203,106.203,108.459,108.459,108.459,108.459,108.459,108.472,108.472,108.472,108.472,108.472,108.472,108.472,108.472,108.473,108.473,108.473,108.473,108.473,108.473,108.473,108.473,108.473,108.473,108.473,108.475,108.475,108.475,108.475,108.475,108.353,108.353,108.353,108.353,108.353,108.353,108.353,108.353,108.348,108.348,108.348,106.416,106.416,106.416,106.416,106.416,106.478,106.478,106.478,106.585,106.585,106.585,106.585,106.585,106.586
1975-10-01,106.747,106.747,106.747,106.746,106.746,106.746,106.746,106.746,106.746,106.746,106.746,106.746,106.746,106.746,106.746,106.746,106.761,106.761,106.761,109.029,109.029,109.029,109.029,109.029,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.043,109.046,109.046,109.046,109.046,109.046,108.924,108.924,108.924,108.924,108.924,108.924,108.924,108.924,108.918,108.918,108.918,106.976,106.976,106.976,106.976,106.976,107.037,107.037,107.037,107.145,107.145,107.145,107.145,107.145,107.146
1976-01-01,107.105,107.105,107.105,107.104,107.104,107.104,107.104,107.104,107.104,107.104,107.104,107.104,107.104,107.104,107.104,107.104,107.119,107.119,107.119,109.395,109.395,109.395,109.395,109.395,109.408,109.408,109.408,109.408,109.408,109.408,109.408,109.408,109.409,109.409,109.409,109.409,109.409,109.409,109.409,109.409,109.409,109.409,109.409,109.411,109.411,109.411,109.411,109.411,109.289,109.289,109.289,109.289,109.289,109.289,109.289,109.289,109.283,109.283,109.283,107.334,107.334,107.334,107.334,107.334,107.395,107.395,107.395,107.504,107.504,107.504,107.504,107.504,107.505
1976-04-01,106.358,106.358,106.358,106.358,106.358,106.358,106.358,106.358,106.358,106.358,106.358,106.358,106.358,106.358,106.358,106.358,106.373,106.373,106.373,108.632,108.632,108.632,108.632,108.632,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.646,108.649,108.649,108.649,108.649,108.649,108.527,108.527,108.527,108.527,108.527,108.527,108.527,108.527,108.521,108.521,108.521,106.586,106.586,106.586,106.586,106.586,106.65,106.65,106.65,106.758,106.758,106.758,106.758,106.758,106.758
1976-07-01,106.163,106.163,106.163,106.162,106.162,106.162,106.162,106.162,106.162,106.162,106.162,106.162,106.162,106.162,106.162,106.162,106.177,106.177,106.177,108.433,108.433,108.433,108.433,108.433,108.446,108.446,108.446,108.446,108.446,108.446,108.446,108.446,108.447,108.447,108.447,108.447,108.447,108.447,108.447,108.447,108.447,108.447,108.447,108.449,108.449,108.449,108.449,108.449,108.327,108.327,108.327,108.327,108.327,108.327,108.327,108.327,108.322,108.322,108.322,106.39,106.39,106.39,106.39,106.39,106.454,106.454,106.454,106.561,106.561,106.561,106.561,106.561,106.562
1976-10-01,105.933,105.933,105.933,105.932,105.932,105.932,105.932,105.932,105.932,105.932,105.932,105.932,105.932,105.932,105.932,105.932,105.947,105.947,105.947,108.198,108.198,108.198,108.198,108.198,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.212,108.212,108.212,108.212,108.212,108.212,108.212,108.212,108.212,108.212,108.212,108.214,108.214,108.214,108.214,108.214,108.093,108.093,108.093,108.093,108.093,108.093,108.093,108.093,108.087,108.087,108.087,106.16,106.16,106.16,106.16,106.16,106.225,106.225,106.225,106.332,106.332,106.332,106.332,106.332,106.333
1977-01-01,105.792,105.792,105.792,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.806,105.806,105.806,108.054,108.054,108.054,108.054,108.054,108.067,108.067,108.067,108.067,108.067,108.067,108.067,108.067,108.067,108.067,108.067,108.067,108.067,108.067,108.067,108.067,108.068,108.068,108.068,108.07,108.07,108.07,108.07,108.07,107.949,107.949,107.949,107.949,107.949,107.949,107.949,107.949,107.943,107.943,107.943,106.018,106.018,106.018,106.018,106.018,106.083,106.083,106.083,106.19,106.19,106.19,106.19,106.19,106.191
1977-04-01,105.974,105.974,105.974,105.973,105.973,105.973,105.973,105.973,105.973,105.973,105.973,105.973,105.973,105.973,105.973,105.973,105.988,105.988,105.988,108.24,108.24,108.24,108.24,108.24,108.253,108.253,108.253,108.253,108.253,108.253,108.253,108.253,108.254,108.254,108.254,108.254,108.254,108.254,108.254,108.254,108.254,108.254,108.254,108.256,108.256,108.256,108.256,108.256,108.135,108.135,108.135,108.135,108.135,108.135,108.135,108.135,108.129,108.129,108.129,106.201,106.201,106.201,106.201,106.201,106.268,106.268,106.268,106.375,106.375,106.375,106.375,106.375,106.376
1977-07-01,105.743,105.743,105.743,105.742,105.742,105.742,105.742,105.742,105.742,105.742,105.742,105.742,105.742,105.742,105.742,105.742,105.757,105.757,105.757,108.004,108.004,108.004,108.004,108.004,108.017,108.017,108.017,108.017,108.017,108.017,108.017,108.017,108.018,108.018,108.018,108.018,108.018,108.018,108.018,108.018,108.018,108.018,108.018,108.02,108.02,108.02,108.02,108.02,107.899,107.899,107.899,107.899,107.899,107.899,107.899,107.899,107.893,107.893,107.893,105.97,105.97,105.97,105.97,105.97,106.036,106.036,106.036,106.143,106.143,106.143,106.143,106.143,106.144
1977-10-01,105.585,105.585,105.585,105.584,105.584,105.584,105.584,105.584,105.584,105.584,105.584,105.584,105.584,105.584,105.584,105.584,105.599,105.599,105.599,107.843,107.843,107.843,107.843,107.843,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.856,107.859,107.859,107.859,107.859,107.859,107.738,107.738,107.738,107.738,107.738,107.738,107.738,107.738,107.732,107.732,107.732,105.811,105.811,105.811,105.811,105.811,105.878,105.878,105.878,105.985,105.985,105.985,105.985,105.985,105.985
1978-01-01,104.815,104.815,104.815,104.814,104.814,104.814,104.814,104.814,104.814,104.814,104.814,104.814,104.814,104.814,104.814,104.814,104.829,104.829,104.829,107.056,107.056,107.056,107.056,107.056,107.069,107.069,107.069,107.069,107.069,107.069,107.069,107.069,107.07,107.07,107.07,107.07,107.07,107.07,107.07,107.07,107.07,107.07,107.07,107.072,107.072,107.072,107.072,107.072,106.952,106.952,106.952,106.952,106.952,106.952,106.952,106.952,106.946,106.946,106.946,105.039,105.039,105.039,105.039,105.039,105.105,105.105,105.105,105.211,105.211,105.211,105.211,105.211,105.212
1978-04-01,105.778,105.778,105.778,105.777,105.777,105.777,105.777,105.777,105.777,105.777,105.777,105.777,105.777,105.777,105.777,105.777,105.792,105.792,105.792,108.039,108.039,108.039,108.039,108.039,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.053,108.056,108.056,108.056,108.056,108.056,107.936,107.936,107.936,107.936,107.936,107.936,107.936,107.936,107.93,107.93,107.93,106.005,106.005,106.005,106.005,106.005,106.071,106.071,106.071,106.179,106.179,106.179,106.179,106.179,106.179
1978-07-01,105.607,105.607,105.607,105.607,105.607,105.607,105.607,105.607,105.607,105.607,105.607,105.607,105.607,105.607,105.607,105.607,105.622,105.622,105.622,107.865,107.865,107.865,107.865,107.865,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.879,107.88,107.88,107.88,107.88,107.88,107.759,107.759,107.759,107.759,107.759,107.759,107.759,107.759,107.754,107.754,107.754,105.832,105.832,105.832,105.832,105.832,105.899,105.899,105.899,106.007,106.007,106.007,106.007,106.007,106.007
1978-10-01,105.478,105.478,105.478,105.477,105.477,105.477,105.477,105.477,105.477,105.477,105.477,105.477,105.477,105.477,105.477,105.477,105.492,105.492,105.492,107.733,107.733,107.733,107.733,107.733,107.746,107.746,107.746,107.746,107.746,107.746,107.746,107.746,107.747,107.747,107.747,107.747,107.747,107.747,107.747,107.747,107.747,107.747,107.747,107.75,107.75,107.75,107.75,107.75,107.63,107.63,107.63,107.63,107.63,107.63,107.63,107.63,107.624,107.624,107.624,105.705,105.705,105.705,105.705,105.705,105.774,105.774,105.774,105.881,105.881,105.881,105.881,105.881,105.882
1979-01-01,105.0,105.0,105.0,104.999,104.999,104.999,104.999,104.999,104.999,104.999,104.999,104.999,104.999,104.999,104.999,104.999,105.014,105.014,105.014,107.245,107.245,107.245,107.245,107.245,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.258,107.26,107.26,107.26,107.26,107.26,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.135,107.135,107.135,105.224,105.224,105.224,105.224,105.224,105.295,105.295,105.295,105.401,105.401,105.401,105.401,105.401,105.402
1979-04-01,104.498,104.498,104.498,104.497,104.497,104.497,104.497,104.497,104.497,104.497,104.497,104.497,104.497,104.497,104.497,104.497,104.512,104.512,104.512,106.732,106.732,106.732,106.732,106.732,106.745,106.745,106.745,106.745,106.745,106.745,106.745,106.745,106.745,106.745,106.745,106.745,106.745,106.745,106.745,106.745,106.746,106.746,106.746,106.748,106.748,106.748,106.748,106.748,106.628,106.628,106.628,106.628,106.628,106.628,106.628,106.628,106.623,106.623,106.623,104.721,104.721,104.721,104.721,104.721,104.697,104.697,104.697,104.803,104.803,104.803,104.803,104.803,104.804
1979-07-01,104.744,104.744,104.744,104.743,104.743,104.743,104.743,104.743,104.743,104.743,104.743,104.743,104.743,104.743,104.743,104.743,104.758,104.758,104.758,106.984,106.984,106.984,106.984,106.984,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,107.001,107.001,107.001,107.001,107.001,106.881,106.881,106.881,106.881,106.881,106.881,106.881,106.881,106.875,106.875,106.875,104.97,104.97,104.97,104.97,104.97,105.024,105.024,105.024,105.131,105.131,105.131,105.131,105.131,105.131
1979-10-01,104.686,104.686,104.686,104.685,104.685,104.685,104.685,104.685,104.685,104.685,104.685,104.685,104.685,104.685,104.685,104.685,104.7,104.7,104.7,106.924,106.924,106.924,106.924,106.924,106.937,106.937,106.937,106.937,106.937,106.937,106.937,106.937,106.938,106.938,106.938,106.938,106.938,106.938,106.938,106.938,106.938,106.938,106.938,106.94,106.94,106.94,106.94,106.94,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.815,106.815,106.815,104.91,104.91,104.91,104.91,104.91,104.984,104.984,104.984,105.09,105.09,105.09,105.09,105.09,105.091
1980-01-01,104.135,104.135,104.135,104.134,104.134,104.134,104.134,104.134,104.134,104.134,104.134,104.134,104.134,104.134,104.134,104.134,104.149,104.149,104.149,106.361,106.361,106.361,106.361,106.361,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.374,106.377,106.377,106.377,106.377,106.377,106.258,106.258,106.258,106.258,106.258,106.258,106.258,106.258,106.253,106.253,106.253,104.358,104.358,104.358,104.358,104.358,104.417,104.417,104.417,104.523,104.523,104.523,104.523,104.523,104.524
1980-04-01,103.357,103.357,103.357,103.356,103.356,103.356,103.356,103.356,103.356,103.356,103.356,103.356,103.356,103.356,103.356,103.356,103.371,103.371,103.371,105.567,105.567,105.567,105.567,105.567,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.581,105.581,105.581,105.581,105.581,105.581,105.581,105.581,105.581,105.581,105.581,105.583,105.583,105.583,105.583,105.583,105.465,105.465,105.465,105.465,105.465,105.465,105.465,105.465,105.46,105.46,105.46,103.579,103.579,103.579,103.579,103.579,103.548,103.548,103.548,103.653,103.653,103.653,103.653,103.653,103.654
1980-07-01,103.177,103.177,103.177,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.176,103.191,103.191,103.191,105.383,105.383,105.383,105.383,105.383,105.397,105.397,105.397,105.397,105.397,105.397,105.397,105.397,105.398,105.398,105.398,105.398,105.398,105.398,105.398,105.398,105.398,105.398,105.398,105.399,105.399,105.399,105.399,105.399,105.281,105.281,105.281,105.281,105.281,105.281,105.281,105.281,105.276,105.276,105.276,103.398,103.398,103.398,103.398,103.398,103.357,103.357,103.357,103.462,103.462,103.462,103.462,103.462,103.463
1980-10-01,103.552,103.552,103.552,103.551,103.551,103.551,103.551,103.551,103.551,103.551,103.551,103.551,103.551,103.551,103.551,103.551,103.566,103.566,103.566,105.766,105.766,105.766,105.766,105.766,105.779,105.779,105.779,105.779,105.779,105.779,105.779,105.779,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.781,105.781,105.781,105.781,105.781,105.663,105.663,105.663,105.663,105.663,105.663,105.663,105.663,105.657,105.657,105.657,103.773,103.773,103.773,103.773,103.773,103.855,103.855,103.855,103.96,103.96,103.96,103.96,103.96,103.961
1981-01-01,103.652,103.652,103.652,103.651,103.651,103.651,103.651,103.651,103.651,103.651,103.651,103.651,103.651,103.651,103.651,103.651,103.666,103.666,103.666,105.868,105.868,105.868,105.868,105.868,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.881,105.881,105.881,105.881,105.881,105.881,105.881,105.881,105.881,105.881,105.881,105.883,105.883,105.883,105.883,105.883,105.765,105.765,105.765,105.765,105.765,105.765,105.765,105.765,105.759,105.759,105.759,103.873,103.873,103.873,103.873,103.873,103.974,103.974,103.974,104.079,104.079,104.079,104.079,104.079,104.08
1981-04-01,103.196,103.196,103.196,103.196,103.196,103.196,103.196,103.196,103.196,103.196,103.196,103.196,103.196,103.196,103.196,103.196,103.21,103.21,103.21,105.403,105.403,105.403,105.403,105.403,105.416,105.416,105.416,105.416,105.416,105.416,105.416,105.416,105.417,105.417,105.417,105.417,105.417,105.417,105.417,105.417,105.417,105.417,105.417,105.419,105.419,105.419,105.419,105.419,105.301,105.301,105.301,105.301,105.301,105.301,105.301,105.301,105.295,105.295,105.295,103.418,103.418,103.418,103.418,103.418,103.556,103.556,103.556,103.661,103.661,103.661,103.661,103.661,103.662
1981-07-01,102.82,102.82,102.82,102.819,102.819,102.819,102.819,102.819,102.819,102.819,102.819,102.819,102.819,102.819,102.819,102.819,102.833,102.833,102.833,105.018,105.018,105.018,105.018,105.018,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.033,105.033,105.033,105.033,105.033,104.915,104.915,104.915,104.915,104.915,104.915,104.915,104.915,104.91,104.91,104.91,103.039,103.039,103.039,103.039,103.039,103.132,103.132,103.132,103.236,103.236,103.236,103.236,103.236,103.237
1981-10-01,102.949,102.949,102.949,102.948,102.948,102.948,102.948,102.948,102.948,102.948,102.948,102.948,102.948,102.948,102.948,102.948,102.963,102.963,102.963,105.15,105.15,105.15,105.15,105.15,105.163,105.163,105.163,105.163,105.163,105.163,105.163,105.163,105.164,105.164,105.164,105.164,105.164,105.164,105.164,105.164,105.164,105.164,105.164,105.166,105.166,105.166,105.166,105.166,105.048,105.048,105.048,105.048,105.048,105.048,105.048,105.048,105.043,105.043,105.043,103.17,103.17,103.17,103.17,103.17,103.197,103.197,103.197,103.301,103.301,103.301,103.301,103.301,103.302
